,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
3297,32.97000000000201,-3.8199052007158283,-0.014199337986214903,1.282783556898357,-1.4238237582789004,0.6962807243829358,-0.014199337986214903,1.8364038742441262,2.5184852606408468
3298,32.98000000000201,-3.807077365146845,-0.028437575569003906,1.2709829543406685,-1.4338676234366343,0.7114055140417354,-0.028437575569003906,1.8356870158821779,2.5186549543549095
3299,32.990000000002006,-3.7943675356034383,-0.04277625180337025,1.2590551228294824,-1.443956720289007,0.7264841539143134,-0.04277625180337025,1.8351154061954742,2.5188233083064175
3300,33.000000000002004,-3.7817769843751434,-0.05721581900626031,1.247001975244496,-1.454092602875836,0.7415065116435121,-0.05721581900626031,1.8346996120009493,2.518990304638201
3301,33.010000000002,-3.7693069646226984,-0.07175674503501868,1.234825466535112,-1.4642768255101486,0.7564623940283682,-0.07175674503501868,1.8344502772648674,2.519155926258217
3302,33.020000000002,-3.756958709957347,-0.08639951329012016,1.2225275940168583,-1.4745109415720794,0.7713415527158658,-0.08639951329012016,1.834378117474214,2.5193201568999597
3303,33.030000000002,-3.7447334340171787,-0.10114462270584096,1.2101103976491054,-1.4847965022623681,0.7861336900756399,-0.10114462270584096,1.834493913814519,2.5194829811843182
3304,33.040000000001996,-3.732632330040688,-0.11599258772846464,1.1975759602925529,-1.4951350553155018,0.800828465259284,-0.11599258772846464,1.8348085071519593,2.519644384682779
3305,33.050000000001994,-3.7206565704377623,-0.13094393828161965,1.1849264079449264,-1.5055281436726378,0.8154155004457121,-0.13094393828161965,1.8353327918178224,2.5198043539819146
3306,33.06000000000199,-3.708807306358313,-0.14599921971834603,1.1721639099532881,-1.515977304114538,0.8298843872737035,-0.14599921971834603,1.836077709193681,2.5199628767490387
3307,33.07000000000199,-3.69708566725878,-0.16115899275949142,1.1592906792013247,-1.5264840658548469,0.8442246934625058,-0.16115899275949142,1.8370542410959065,2.520119941798921
3308,33.08000000000199,-3.685492760466767,-0.17642383341803988,1.1463089722699547,-1.537049949094147,0.8584259696210471,-0.17642383341803988,1.8382734029584598,2.5202755391614673
3309,33.090000000001986,-3.6740296707440674,-0.19179433290898135,1.1332210895695638,-1.5476764635353355,0.8724777562459405,-0.19179433290898135,1.8397462368132362,2.5204296601501954
3310,33.100000000001984,-3.662697459848372,-0.2072710975443347,1.1200293754421569,-1.5583651068609838,0.8863695909081517,-0.2072710975443347,1.841483804067597,2.520582297431414
3311,33.11000000000198,-3.65149716609395,-0.22285474861294455,1.1067362182316978,-1.5691173631734545,0.9000910156277515,-0.22285474861294455,1.8434971780791078,2.520733445093915
3312,33.12000000000198,-3.640429803911633,-0.2385459222446791,1.0933440503208949,-1.5799347013986782,0.9136315844358093,-0.2385459222446791,1.8457974365279146,2.520883098719045
3313,33.13000000000198,-3.629496363408424,-0.2543452692586659,1.0798553481326805,-1.5908185736546174,0.9269808711220093,-0.2543452692586659,1.848395653587632,2.5210312554509757
3314,33.140000000001976,-3.618697809927097,-0.2702534549952121,1.066272632094633,-1.6017704135855761,0.940128477166137,-0.2702534549952121,1.8513028918960617,2.5211779140669868
3315,33.150000000001974,-3.6080350836061506,-0.2862711591310678,1.052598466564593,-1.612791634663648,0.953064039851066,-0.2862711591310678,1.8545301943275871,2.5213230750475857
3316,33.16000000000197,-3.5975090989405047,-0.3023990754777043,1.0388354597157352,-1.6238836284587341,0.9657772405543897,-0.3023990754777043,1.8580885755695535,2.5214667406462388
3317,33.17000000000197,-3.5871207443433475,-0.3186379117622916,1.0249862633793725,-1.6350477628787023,0.978257813215295,-0.3186379117622916,1.8619890135055286,2.521608914958532
3318,33.18000000000197,-3.576870881709554,-0.33498838939107867,1.0110535728437984,-1.646285380381399,0.9904955529727179,-0.33498838939107867,1.8662424404088687,2.521749603990508
3319,33.190000000001966,-3.5667603459811157,-0.3514512431948927,0.9970401266074995,-1.6575977961603752,1.0024803249702554,-0.3514512431948927,1.8708597339506157,2.5218888157259784
