,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,KineticEnergy,Potential,Energy
2518,50.3767,-4.98139273,16.3877617,1.28843386,-1.8345992,-5.40909407,16.51318779,-1.35437603,2.89533671,3.4274616,14.48706777,-0.01424244,-0.18429653,6.9630252,-47.38801726,0.08018461,-0.87644098,8.02593575,-25.16806781,-17.14213206
2519,50.3967,-4.96419503,16.35406077,0.47567397,-1.52926299,-5.42756048,16.56809115,-0.5366032,2.58876757,3.42712683,14.48339271,-0.01923469,-0.18320857,6.96462868,-47.40554463,0.08016393,-0.87629601,5.18141392,-22.32354813,-17.14213421
2520,50.4168,-4.96110329,16.3266414,-0.14473415,-1.19551452,-5.4318263,16.61679407,0.08883913,2.25377472,3.42668982,14.47972125,-0.02424814,-0.1821098,6.96623977,-47.42315672,0.08014317,-0.87615041,3.67270512,-20.81484007,-17.14213494
2521,50.4368,-4.96923864,16.306235,-0.6556258,-0.84085008,-5.42475879,16.65835325,0.60473482,1.89786698,3.42615501,14.47609003,-0.02923156,-0.18101126,6.96784242,-47.44067828,0.08012253,-0.87600563,2.95595119,-20.0980864,-17.14213521
2522,50.4568,-4.986922,16.29321901,-1.10501217,-0.45417051,-5.40804326,16.6924971,1.05911895,1.5099388,3.4255206,14.47248084,-0.03420869,-0.17990732,6.96944467,-47.45819694,0.08010191,-0.87586096,2.81802825,-19.9601635,-17.14213525
2523,50.4768,-5.01320627,16.28840198,-1.51919294,-0.01700777,-5.38262694,16.71841696,1.47829021,1.07152169,3.42478671,14.46889378,-0.03917859,-0.17879753,6.9710465,-47.47571272,0.08008131,-0.8757164,3.22426644,-20.36640155,-17.14213511
2524,50.4968,-5.04757186,16.29308194,-1.91549836,0.502494,-5.34902957,16.73481468,1.87957822,0.55075921,3.42395351,14.46532898,-0.0441406,-0.17768128,6.97264792,-47.4932256,0.08006073,-0.87557193,4.28216956,-21.42430424,-17.14213467
2525,50.5168,-5.08977995,16.30943773,-2.30447158,1.16452035,-5.30749012,16.73951129,2.27352591,-0.11253501,3.42302114,14.46178658,-0.04909449,-0.17655778,6.97424893,-47.51073559,0.08004017,-0.87542756,6.32732193,-23.4694554,-17.14213347
2526,50.5368,-5.13967726,16.34146654,-2.68042478,2.10385746,-5.25816204,16.72850944,2.65444572,-1.05314797,3.42198978,14.45826672,-0.05404057,-0.17542618,6.97584953,-47.5282427,0.08001963,-0.8752833,10.28615734,-27.42828678,-17.14212944
2527,50.5568,-5.19631473,16.39789694,-2.93586451,3.72077507,-5.20199455,16.6930804,2.91484528,-2.67135027,3.42085956,14.45476959,-0.05897988,-0.17428566,6.97744972,-47.54574693,0.07999911,-0.87513914,19.45101264,-36.59312053,-17.14210789
2528,50.5768,-5.24782197,16.50621818,-1.25604703,7.96152029,-5.15085813,16.60573474,1.23998298,-6.91338933,3.41963061,14.45129536,-0.06391455,-0.17313587,6.97904949,-47.56324827,0.0799786,-0.87499508,57.55102166,-74.69290022,-17.14187856
2529,50.5968,-5.14039671,16.61807112,6.87382576,-0.62028706,-5.25855516,16.5148314,-6.88493797,1.66711667,3.418303,14.4478442,-0.06884591,-0.17197848,6.98064886,-47.58074673,0.07995812,-0.87485113,49.31097977,-66.45289002,-17.14191025
2530,50.6168,-5.04565794,16.58391393,3.25352018,-2.07552521,-5.35346667,16.56991211,-3.25968325,3.12104508,3.4168768,14.44441628,-0.07377459,-0.1708126,6.98224782,-47.59824231,0.07993766,-0.87470728,18.03288913,-35.17500169,-17.14211256
2531,50.6368,-4.9974413,16.54316514,1.72410822,-1.94585459,-5.40175708,16.63155813,-1.72532191,2.99005686,3.41535202,14.44101175,-0.07870351,-0.16963874,6.98384637,-47.61573502,0.07991721,-0.87456353,9.74114731,-26.88327746,-17.14213015
2532,50.6568,-4.97288314,16.50701535,0.79123731,-1.65915412,-5.42629002,16.68857874,-0.78750173,2.70203224,3.41372866,14.43763077,-0.08363238,-0.16845824,6.98544451,-47.63322486,0.07989679,-0.87441987,6.05317613,-23.19530979,-17.14213366
2533,50.6768,-4.96413076,16.47703011,0.11323927,-1.3355315,-5.4349182,16.73940825,-0.10455564,2.37707968,3.41200673,14.43427346,-0.08856001,-0.16727185,6.98704224,-47.65071182,0.07987639,-0.87427632,4.13223463,-21.27436938,-17.14213474
2534,50.6968,-4.96748081,16.45373474,-0.43196882,-0.99026917,-5.43134503,16.78352124,0.44559791,2.03048193,3.41018627,14.43093993,-0.0934851,-0.16607988,6.98863956,-47.66819591,0.079856,-0.87413287,3.14772585,-20.28986098,-17.14213514
2535,50.7169,-4.98099931,16.43753704,-0.903564,-0.61587356,-5.41750266,16.82061368,0.92215942,1.65473868,3.40825751,14.42761382,-0.09843096,-0.16487631,6.99024446,-47.68576453,0.07983554,-0.8739888,2.79568461,-19.93781987,-17.14213526
2536,50.7369,-5.00337618,16.42927947,-1.32872526,-0.20113817,-5.39470451,16.84963509,1.35225735,1.23865655,3.40623972,14.42432831,-0.10334728,-0.16367283,6.99184097,-47.70324288,0.07981519,-0.87384555,2.98814167,-20.13027687,-17.14213519
2537,50.7569,-5.03399142,16.42993932,-1.73014488,0.28139809,-5.3635693,16.86971209,1.75860788,0.75476726,3.40412366,14.42106694,-0.10825786,-0.16246295,6.99343707,-47.72071835,0.07979486,-0.8737024,3.77139928,-20.91353418,-17.1421349
2538,50.7769,-5.0725144,16.44128652,-2.12116905,0.8780621,-5.32442781,16.87907461,2.15455673,0.15674322,3.40190944,14.41782984,-0.11316223,-0.16124596,6.99503276,-47.73819097,0.07977455,-0.87355935,5.3726551,-22.51478919,-17.14213409
2539,50.7969,-5.1187982,16.46643647,-2.50519941,1.68509237,-5.27742706,16.8746071,2.54350553,-0.65165493,3.39959721,14.41461716,-0.11806038,-0.16002104,6.99662805,-47.75566073,0.07975426,-0.8734164,8.4091984,-25.55133005,-17.14213165
2540,50.8169,-5.17243928,16.51165926,-2.83963957,2.9539109,-5.22297072,16.85003931,2.88285853,-1.92185007,3.39718707,14.41142906,-0.12295295,-0.15878729,6.99822293,-47.77312763,0.07973399,-0.87327355,14.80140926,-31.94353051,-17.14212126
2541,50.8369,-5.2293653,16.59353406,-2.60570286,5.67629891,-5.16513122,16.78879188,2.65383068,-4.64562411,3.39467912,14.40826573,-0.12784156,-0.157544,6.99981741,-47.79059167,0.07971374,-0.8731308,34.22228634,-51.36431232,-17.14202598
2542,50.8569,-5.19982952,16.74767738,8.92097967,4.2212564,-5.19365538,16.65524812,-8.86794456,-3.19197636,3.39207341,14.40512736,-0.13272861,-0.15629189,7.00141148,-47.80805286,0.0796935,-0.87298815,93.52127054,-110.66495484,-17.1436843
2543,50.8769,-5.07084736,16.73832983,4.24725101,-1.96230194,-5.32152778,16.68516726,-4.18931062,2.99017919,3.38936999,14.40201411,-0.13761368,-0.15503165,7.00300515,-47.8255112,0.07967329,-0.8728456,24.59622234,-41.73830848,-17.14208613
2544,50.8969,-5.00851615,16.69707492,2.24009871,-2.03986412,-5.38265112,16.74696561,-2.17725171,3.0663296,3.38656886,14.39892615,-0.14250009,-0.15376233,7.00459842,-47.84296669,0.07965309,-0.87270315,12.0668973,-29.20902401,-17.14212672
2545,50.9169,-4.97552077,16.65864866,1.1423105,-1.78509108,-5.41434048,16.805907,-1.07455487,2.81013722,3.38366997,14.39586367,-0.14738854,-0.15248533,7.00619128,-47.86041933,0.07963291,-0.8725608,7.17782086,-24.31995366,-17.1421328
2546,50.9369,-4.96060389,16.62603329,0.38705956,-1.47152051,-5.42785315,16.85900904,-0.31439416,2.49514072,3.38067331,14.39282679,-0.15227816,-0.15120166,7.00778373,-47.87786912,0.07961275,-0.87241855,4.72663076,-21.86876521,-17.14213445
2547,50.9569,-4.95893666,16.59993794,-0.20014011,-1.13456142,-5.42801797,16.90556249,0.27771516,2.15674963,3.37757885,14.38981564,-0.15716766,-0.14991182,7.00937579,-47.89531607,0.07959261,-0.87227639,3.43517833,-20.57731336,-17.14213503
2548,50.9769,-4.9679932,16.5808066,-0.69383907,-0.77391958,-5.41736084,16.94512323,0.77632233,1.79466989,3.37438661,14.38683035,-0.16205575,-0.14861597,7.01096744,-47.91276017,0.07957249,-0.87213434,2.8595897,-20.00172494,-17.14213523
2549,50.9969,-4.98633047,16.56921402,-1.13310465,-0.37806315,-5.39732485,16.97711638,1.2204935,1.3973695,3.37109663,14.38387104,-0.16694123,-0.14731397,7.01255869,-47.93020144,0.07955239,-0.87199238,2.84268694,-19.98482217,-17.14213524
2550,51.017,-5.01326887,16.56606199,-1.54370328,0.07628407,-5.36858042,17.00074183,1.6360186,0.94156462,3.3676918,14.38092324,-0.17184752,-0.14599888,7.01415749,-47.94772706,0.07953221,-0.87184981,3.38461729,-20.52675234,-17.14213505
2551,51.037,-5.04809507,16.57283806,-1.93745339,0.62112358,-5.33185892,17.01430816,2.03466636,0.39526763,3.36420607,14.3780164,-0.17672511,-0.14468316,7.01574793,-47.96516263,0.07951214,-0.87170805,4.62699295,-21.76912745,-17.1421345
2552,51.057,-5.09072891,16.59197977,-2.32495207,1.32958513,-5.28723189,17.01547964,2.42705813,-0.31465921,3.36062283,14.37513596,-0.18159815,-0.14335953,7.01733797,-47.98259538,0.07949209,-0.87156638,6.99114857,-24.13328152,-17.14213295
2553,51.077,-5.14097528,16.62816758,-2.69165132,2.36916647,-5.2348945,16.99957563,2.79864617,-1.35571458,3.35694217,14.37228208,-0.18646691,-0.14202707,7.01892761,-48.00002529,0.07947206,-0.87142482,11.6744788,-28.81660615,-17.14212736
2554,51.097,-5.19724126,16.69226291,-2.85144232,4.28562507,-5.17643976,16.95573451,2.96332281,-3.27365683,3.35316417,14.36945495,-0.19133254,-0.14068489,7.02051685,-48.01745237,0.07945204,-0.87128335,23.40863215,-40.55072391,-17.14209176
2555,51.117,-5.23437559,16.82221095,1.64667714,9.56920327,-5.13701898,16.84601092,-1.52991182,-8.55872857,3.34928887,14.36665475,-0.19619737,-0.13933272,7.02210569,-48.03487662,0.07943205,-0.87114198,85.34838324,-102.49114039,-17.14275715
2556,51.137,-5.09675673,16.88826482,5.71055595,-1.47173731,-5.27225368,16.80015154,-5.58890589,2.48071023,3.34531628,14.36388169,-0.20106214,-0.13797221,7.02369414,-48.05229805,0.07941207,-0.87100071,36.49533154,-53.63734005,-17.1420085
2557,51.157,-5.01544219,16.84913708,2.87521973,-2.09911667,-5.35108636,16.85944364,-2.74868334,3.10657811,3.34124637,14.36113593,-0.2059285,-0.13660189,7.02528218,-48.06971665,0.07939211,-0.87085954,15.35251651,-32.49463644,-17.14211994
2558,51.177,-4.97249109,16.80875744,1.5408854,-1.90460886,-5.39145784,16.91995732,-1.40945884,2.91054997,3.33707911,14.35841767,-0.21079873,-0.13522264,7.02686982,-48.08713243,0.07937217,-0.87071847,8.64345498,-25.78558638,-17.14213141
2559,51.197,-4.95073358,16.77358695,0.68459954,-1.60510961,-5.41053789,16.97523136,-0.5482794,2.60952275,3.3328144,14.35572708,-0.21567238,-0.13383565,7.02845706,-48.10454539,0.07935225,-0.87057749,5.49195058,-22.63408459,-17.14213402
2560,51.217,-4.94369188,16.74473911,0.04491444,-1.2761634,-5.41480422,17.02415213,0.09630155,2.27904167,3.3284522,14.35306429,-0.22054834,-0.13244166,7.03004391,-48.12195553,0.07933234,-0.87043661,3.83202557,-20.97416044,-17.14213487
2561,51.237,-4.94817315,16.72268204,-0.47869045,-0.92554876,-5.40744968,17.06625136,0.62480328,1.9268856,3.32399246,14.35042946,-0.22542528,-0.13104102,7.03163036,-48.13936286,0.07931246,-0.87029583,3.01037296,-20.15250814,-17.14213518
2562,51.257,-4.96239726,16.7079134,-0.93532681,-0.54522987,-5.39025434,17.10103127,1.08633616,1.54501874,3.31943519,14.3478227,-0.23030194,-0.12963374,7.03321641,-48.15676737,0.07929259,-0.87015514,2.78631108,-19.92844634,-17.14213526
2563,51.277,-4.98533079,16.70118125,-1.35334347,-0.11827483,-5.36425167,17.12774366,1.50924792,1.11650894,3.31478039,14.34524415,-0.23517719,-0.12821957,7.03480206,-48.17416906,0.07927274,-0.87001454,3.10245352,-20.24458867,-17.14213515
2564,51.297,-5.01639794,16.70368194,-1.75120482,0.38435753,-5.3300175,17.14519204,1.91200209,0.61231453,3.31002812,14.34269396,-0.24005018,-0.12679802,7.03638732,-48.19156795,0.0792529,-0.86987405,4.04089692,-21.1830317,-17.14213478
2565,51.3171,-5.05553977,16.71750796,-2.14267226,1.02001875,-5.28759424,17.15138329,2.30838398,-0.02492458,3.30515391,14.34015975,-0.24494471,-0.12536122,7.0379801,-48.209051,0.07923299,-0.86973294,5.89958354,-23.0417173,-17.14213375
2566,51.3371,-5.10222693,16.74612878,-2.52272817,1.89953204,-5.23754397,17.14264858,2.69332705,-0.90601681,3.30020634,14.3376669,-0.24981207,-0.12392259,7.03956456,-48.22644426,0.07921319,-0.86959264,9.4437427,-26.5858732,-17.1421305
2567,51.3571,-5.15597736,16.7971614,-2.81989403,3.35391405,-5.18033271,17.1114704,2.99537791,-2.3619876,3.29516144,14.33520291,-0.25467728,-0.12247402,7.04114863,-48.24383471,0.0791934,-0.86945243,17.29694778,-34.43906249,-17.14211471
2568,51.3771,-5.20933726,16.89273348,-1.98910684,6.86101191,-5.1234143,17.03572087,2.16947539,-5.87068485,3.29001925,14.33276801,-0.25954219,-0.12101474,7.0427323,-48.26122235,0.07917364,-0.86931233,45.52278678,-62.66472254,-17.14193575
2569,51.3971,-5.12842167,17.02753678,7.99455969,0.49252537,-5.20067365,16.92070803,-7.80930456,0.49619273,3.28477974,14.33036239,-0.26440902,-0.11954579,7.04431557,-48.2786072,0.07915389,-0.86917231,63.11647003,-80.25836176,-17.14189173
2570,51.4171,-5.01940926,16.99877429,3.69900897,-2.08151408,-5.30593208,16.96922871,-3.50886541,3.0686134,3.27944288,14.32798624,-0.26927772,-0.11806692,7.04589846,-48.29598925,0.07913416,-0.8690324,20.29591136,-37.4380161,-17.14210474
2571,51.4371,-4.96425213,16.95710015,2.00496359,-2.01259567,-5.35723741,17.03062857,-1.80992637,2.99806591,3.2740086,14.32563978,-0.27415166,-0.11657767,7.04748094,-48.3133685,0.07911445,-0.86889258,10.59231796,-27.73444696,-17.142129
2572,51.4571,-4.93475208,16.91949431,1.01274747,-1.7356993,-5.38278774,17.08792745,-0.81281102,2.7195315,3.26847678,14.3233232,-0.27903121,-0.11507935,7.04906303,-48.33074495,0.07909475,-0.86875285,6.47345601,-23.61558937,-17.14213336
2573,51.4771,-4.92188203,16.88794141,0.3065557,-1.41548744,-5.39161002,17.13914054,-0.10171534,2.39767358,3.26284732,14.32103666,-0.28391544,-0.11357292,7.05064473,-48.34811861,0.07907507,-0.86861322,4.35550715,-21.49764179,-17.14213463
2574,51.4971,-4.92153321,16.86301502,-0.25394692,-1.07359967,-5.38781296,17.18369413,0.46369461,2.05413227,3.25712014,14.31878033,-0.2888031,-0.11205892,7.05222604,-48.36548948,0.07905541,-0.86847369,3.25401906,-20.39615415,-17.1421351
2575,51.5171,-4.93149625,16.845165,-0.73203337,-0.70629109,-5.37360588,17.22113821,0.94669048,1.68516288,3.25129518,14.31655435,-0.29369287,-0.11053754,7.05380695,-48.38285756,0.07903577,-0.86833424,2.81472091,-19.95685616,-17.14213525
2576,51.5371,-4.95049734,16.83502098,-1.16214142,-0.30003371,-5.35026254,17.250843,1.38170879,1.2772373,3.24537242,14.31435888,-0.29858352,-0.1090087,7.05538747,-48.40022285,0.07901614,-0.8681949,2.92104408,-20.06317929,-17.14213521
2577,51.5571,-4.97780722,16.83357641,-1.56582802,0.16869553,-5.31851222,17.27181489,1.79030549,0.80683212,3.23935184,14.31219406,-0.303474,-0.10747201,7.05696759,-48.41758536,0.07899653,-0.86805564,3.59992756,-20.74206253,-17.14213497
2578,51.5771,-5.01305186,16.84245514,-1.95749809,0.74163188,-5.27872893,17.28242988,2.18688474,0.23221149,3.23323346,14.31006005,-0.30836358,-0.10592688,7.05854733,-48.43494508,0.07897693,-0.86791649,5.04201434,-22.18414862,-17.14213428
2579,51.5971,-5.0560716,16.86447538,-2.34308184,1.50306987,-5.23107238,17.27986959,2.57737642,-0.53091996,3.22701731,14.30795704,-0.31325194,-0.10437248,7.06012667,-48.45230202,0.07895736,-0.86777742,7.77114453,-24.91327681,-17.14213228
2580,51.6172,-5.10685162,16.90541882,-2.69622363,2.67095708,-5.17553347,17.25844918,2.93544975,-1.70051934,3.22067158,14.30587494,-0.31816382,-0.10279998,7.06171352,-48.46974294,0.0789377,-0.86763776,13.39154371,-30.53366798,-17.14212428
2581,51.6372,-5.16215428,16.97872344,-2.67969329,5.00280064,-5.11539722,17.20453618,2.92382676,-4.03407776,3.21425942,14.30383468,-0.32305162,-0.10122399,7.06329207,-48.4870943,0.07891815,-0.86749889,28.95235381,-46.09441552,-17.14206171
2582,51.6572,-5.16532089,17.12971409,7.268565,8.0337415,-5.10729884,17.07290274,-7.01952114,-7.06674478,3.20774949,14.30182606,-0.32794249,-0.09963661,7.06487024,-48.50444289,0.07889862,-0.86736011,108.73080539,-125.877745,-17.14693961
2583,51.6772,-5.02233181,17.1448366,4.84869083,-1.86849922,-5.24525792,17.07710283,-4.5947334,2.83375983,3.20114171,14.29984928,-0.33283654,-0.09803918,7.06644802,-48.52178871,0.07887911,-0.86722143,28.51077431,-45.65283874,-17.14206444
2584,51.6972,-4.95139948,17.10336321,2.56315684,-2.09823518,-5.31106192,17.13786397,-2.30427993,3.06174797,3.19443599,14.29790457,-0.33773652,-0.09642995,7.06802541,-48.53913175,0.07885961,-0.86708284,13.26889331,-30.41101784,-17.14212453
2585,51.7172,-4.91291622,17.06353658,1.38115037,-1.86178033,-5.34431838,17.19694329,-1.11734638,2.82353471,3.18763219,14.29599216,-0.34264412,-0.09481004,7.0696024,-48.55647202,0.07884014,-0.86694435,7.73940787,-24.88154019,-17.14213232
2586,51.7372,-4.89363366,17.02933567,0.58911617,-1.55270202,-5.35827553,17.25036162,-0.32037803,2.51268854,3.18073018,14.29411223,-0.34755882,-0.09318058,7.07117901,-48.57380953,0.07882067,-0.86680595,5.03061611,-22.1727504,-17.14213429
2587,51.7572,-4.88813583,17.00158675,-0.0172408,-1.21880571,-5.35834921,17.29729252,0.29091903,2.17701569,3.1737298,14.29226499,-0.35247945,-0.09154234,7.07275523,-48.59114426,0.07880123,-0.86666764,3.59987999,-20.74201496,-17.14213497
2588,51.7772,-4.89365219,16.98073079,-0.52171823,-0.86245694,-5.34730984,17.33729484,0.80034113,1.81888207,3.16663097,14.2904506,-0.3574047,-0.0898957,7.07433106,-48.60847623,0.0787818,-0.86652942,2.92889947,-20.07103469,-17.14213522
2589,51.7972,-4.90861368,16.96730446,-0.96703546,-0.47343694,-5.32672642,17.36983176,1.25060631,1.42806898,3.15943359,14.28866922,-0.36233324,-0.08824074,7.0759065,-48.62580544,0.07876239,-0.8663913,2.82930324,-19.97143849,-17.14213525
2590,51.8172,-4.93211074,16.96213605,-1.37865767,-0.03257792,-5.29750844,17.39407481,1.66717856,0.98540841,3.15213762,14.28692102,-0.36726388,-0.08657721,7.07748156,-48.64313189,0.07874299,-0.86625327,3.27562297,-20.41775807,-17.1421351
2591,51.8372,-4.96364917,16.96656139,-1.77346243,0.49318553,-5.26015008,17.40868799,2.0669345,0.45783444,3.14474303,14.28520619,-0.37219568,-0.08490464,7.07905622,-48.66045557,0.07872361,-0.86611533,4.38616159,-21.52829622,-17.14213463
2592,51.8572,-5.00300698,16.98283422,-2.16150333,1.1668301,-5.21487332,17.41141738,2.45992714,-0.21763033,3.13724979,14.2835249,-0.37712806,-0.08322229,7.0806305,-48.6777765,0.07870425,-0.86597749,6.51872824,-23.66086157,-17.14213333
2593,51.8772,-5.05002835,17.01512512,-2.53515571,2.13140487,-5.16183395,17.39809218,2.83853177,-1.18403596,3.1296579,14.28187737,-0.38206096,-0.08152918,7.08220439,-48.69509467,0.0786849,-0.86583974,10.66879616,-27.81092508,-17.14212892
2594,51.8972,-5.1036311,17.07269611,-2.77003224,3.82285119,-5.10211414,17.35945016,3.07836185,-2.87732492,3.12196734,14.28026382,-0.38699517,-0.07982419,7.0837779,-48.71241009,0.07866556,-0.86570208,20.47717284,-37.61927694,-17.1421041
2595,51.9173,-5.1493931,17.18659866,-0.50015248,8.4527844,-5.05010466,17.26453398,0.81346395,-7.50912274,3.11413888,14.27867668,-0.39195762,-0.07809783,7.08535888,-48.72980931,0.07864615,-0.86556383,64.83174032,-81.97364302,-17.1419027
2596,51.9373,-5.02766034,17.2843398,6.61144809,-1.02925112,-5.16552157,17.18564742,-6.2931741,1.97104612,3.1062503,14.277132,-0.39690083,-0.07636864,7.08693161,-48.74711921,0.07862685,-0.86542636,44.5890871,-61.7310296,-17.1419425
2597,51.9573,-4.93478024,17.24708761,3.26428542,-2.1370347,-5.25198652,17.24171674,-2.94104279,3.07695052,3.0982628,14.27562202,-0.40185019,-0.07462684,7.08850395,-48.76442637,0.07860756,-0.86528899,17.13089538,-34.27301064,-17.14211526
2598,51.9773,-4.88553415,17.20545933,1.80390085,-1.98011253,-5.29471799,17.30212444,-1.4756802,2.91813665,3.09017623,14.27414701,-0.40680894,-0.07287242,7.09007591,-48.78173077,0.07858829,-0.8651517,9.3967625,-26.53889308,-17.14213059
2599,51.9973,-4.85907279,17.16869405,0.89834934,-1.68760357,-5.31456508,17.35763119,-0.56514117,2.62372476,3.08199038,14.2727072,-0.4117772,-0.07110668,7.09164749,-48.79903244,0.07856904,-0.86501451,5.89369666,-23.03583044,-17.14213378
2600,52.0173,-4.84802455,17.13816442,0.23436455,-1.36174242,-5.31889921,17.40686413,0.10383969,2.29595041,3.07370508,14.27130281,-0.41675403,-0.06933058,7.09321867,-48.81633136,0.0785498,-0.86487741,4.0620569,-21.20419168,-17.14213478
2601,52.0373,-4.84886311,17.11436189,-0.30261051,-1.01475743,-5.31124654,17.4493316,0.64581808,1.94704254,3.06532017,14.26993404,-0.42173814,-0.06754471,7.09478948,-48.83362753,0.07853058,-0.8647404,3.13286489,-20.27500004,-17.14213515
2602,52.0573,-4.85964858,17.09775661,-0.76681096,-0.64013154,-5.29354684,17.48456328,1.11502774,1.57048436,3.05683552,14.26860108,-0.42672815,-0.06574934,7.0963599,-48.85092097,0.07851137,-0.86460348,2.82379926,-19.96593452,-17.14213526
2603,52.0773,-4.87925656,17.08904218,-1.18882482,-0.22233046,-5.26692439,17.51186536,1.54205536,1.1507415,3.04825102,14.26730413,-0.43172272,-0.06394438,7.09792993,-48.86821167,0.07849218,-0.86446666,3.05440652,-20.1965417,-17.14213518
2604,52.0973,-4.90705259,17.08932421,-1.58829005,0.26525267,-5.23201359,17.53013206,1.94653778,0.66120675,3.03956659,14.26604337,-0.43672073,-0.0621295,7.09949959,-48.88549964,0.078473,-0.86432992,3.88351864,-21.0256535,-17.14213486
2605,52.1173,-4.94272588,17.10042905,-1.97814219,0.87089861,-5.18912514,17.5375368,2.34140971,0.05359871,3.03078217,14.26481902,-0.44172135,-0.06030404,7.10106885,-48.90278487,0.07845384,-0.86419328,5.55416126,-22.69629526,-17.142134
2606,52.1373,-4.98613746,17.12559361,-2.36077048,1.69606077,-5.138398,17.53084247,2.72906,-0.77353694,3.02189772,14.26363129,-0.44672421,-0.05846711,7.10263774,-48.92006737,0.0784347,-0.86405672,8.7258571,-25.86798846,-17.14213136
2607,52.1573,-5.03683461,17.1714158,-2.68688008,3.01112705,-5.08028482,17.50345092,3.06019418,-2.09058925,3.01291319,14.26248042,-0.45172966,-0.05661754,7.10420624,-48.93734714,0.07841556,-0.86392026,15.4906675,-32.63278718,-17.14211968
2608,52.1773,-5.09004795,17.25582677,-2.33261712,5.92509804,-5.01955492,17.43743074,2.71095994,-5.00656003,3.00382851,14.26136668,-0.45673927,-0.05475411,7.10577436,-48.95462418,0.07839645,-0.8637839,36.96335699,-54.10536146,-17.14200447
2609,52.1973,-5.04205242,17.40579308,9.03345409,2.73507775,-5.05993324,17.30581507,-8.65007537,-1.81855312,2.99464356,14.26029035,-0.46175606,-0.05287702,7.1073421,-48.9718985,0.07837735,-0.86364762,84.09146372,-101.23409175,-17.14262802
2610,52.2174,-4.91572097,17.3874837,4.19935988,-2.06654005,-5.17850786,17.34252615,-3.81091299,2.98102816,2.98531154,14.25924659,-0.46680506,-0.05097735,7.10891729,-48.98925644,0.07835816,-0.86351075,23.14354722,-40.28564031,-17.14209309
2611,52.2374,-4.85300896,17.34494846,2.30265242,-2.08390176,-5.23340041,17.40333077,-1.90915189,2.99634877,2.97592511,14.25824607,-0.47183963,-0.04907235,7.11048426,-49.00652529,0.07833909,-0.86337466,11.62220758,-28.7643351,-17.14212752
2612,52.2574,-4.81833685,17.3057616,1.24215283,-1.81935972,-5.26015188,17.46074604,-0.84358673,2.72975218,2.96643788,14.25728378,-0.47688614,-0.04715381,7.11205086,-49.02379142,0.07832004,-0.86323866,6.99857893,-24.14071192,-17.14213299
2613,52.2774,-4.80122753,17.27249504,0.5046053,-1.50279474,-5.26923913,17.5121998,-0.1009623,2.41112039,2.95684959,14.25636,-0.481944,-0.04522291,7.11361707,-49.04105484,0.078301,-0.86310275,4.661053,-21.80318751,-17.14213451
2614,52.2974,-4.79710081,17.24579232,-0.07258424,-1.16407208,-5.26524214,17.55704827,0.48131428,2.07031947,2.94716005,14.25547494,-0.48701201,-0.04328047,7.1151829,-49.05831554,0.07828198,-0.86296693,3.43405617,-20.57619122,-17.14213505
2615,52.3174,-4.80353948,17.22608909,-0.56006983,-0.80150822,-5.25057792,17.59485557,0.97389563,1.70566634,2.93736905,14.25462885,-0.49208877,-0.04132693,7.11674834,-49.07557352,0.07826297,-0.86283119,2.90416302,-20.04629826,-17.14213524
2616,52.3374,-4.81915835,17.21397059,-0.99532252,-0.40286632,-5.22663152,17.62503626,1.41425138,1.3049243,2.92747645,14.25382194,-0.49717283,-0.03936242,7.11831341,-49.09282878,0.07824397,-0.86269555,2.92749927,-20.0696345,-17.14213523
2617,52.3574,-4.84315916,17.21035587,-1.40135823,0.05348823,-5.19420104,17.64667104,1.82539614,0.84645851,2.9174821,14.25305443,-0.50226291,-0.03738674,7.1198781,-49.11008134,0.07822499,-0.86256,3.50951182,-20.65164685,-17.14213502
2618,52.3774,-4.87512196,17.21673981,-1.79357946,0.6053855,-5.15370635,17.65826483,2.22273135,0.29243841,2.9073859,14.25232655,-0.50735792,-0.03539938,7.12144241,-49.12733118,0.07820603,-0.86242453,4.80901559,-21.95115003,-17.14213444
2619,52.3974,-4.91486669,17.23568544,-2.17986897,1.32729255,-5.10532741,17.65725434,2.6141391,-0.43160388,2.89718775,14.25163854,-0.5124572,-0.03339951,7.12300634,-49.14457832,0.07818708,-0.86228916,7.27346155,-24.41559432,-17.14213277
2620,52.4174,-4.96218385,17.27208694,-2.542703,2.39759687,-5.04927363,17.63874515,2.98209555,-1.50405699,2.88688758,14.25099066,-0.51756069,-0.03138599,7.1245699,-49.16182275,0.07816814,-0.86215388,12.19358215,-29.33570875,-17.1421266
2621,52.4374,-5.01524316,17.33752818,-2.66514562,4.4151474,-4.98737521,17.5911531,3.10966577,-3.52377124,2.87648529,14.2503832,-0.52266936,-0.02935747,7.12613307,-49.17906448,0.07814921,-0.86201869,24.85337065,-41.99545563,-17.14208497
2622,52.4574,-5.04240865,17.47317938,3.22522603,9.69758368,-4.95126797,17.47330765,-2.77557027,-8.80838715,2.86598076,14.24981647,-0.52778607,-0.02731294,7.12769587,-49.1963035,0.07813031,-0.86188359,95.38246924,-112.52636391,-17.14389467
