,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
135,2.7,-1.31014343,-1.74725794,1.44451183,-2.37704145,1.31014343,1.74725794,-1.44451183,2.37704145,46.42164297,-82.42164232,-35.99999935
136,2.72,-1.28088212,-1.79429576,1.48130565,-2.32675552,1.28088212,1.79429576,-1.48130565,2.32675552,45.64834607,-81.64834526,-35.99999919
137,2.74,-1.25090343,-1.84032888,1.51626148,-2.27657878,1.25090343,1.84032888,-1.51626148,2.27657878,44.89115901,-80.89115805,-35.99999905
138,2.76,-1.22024345,-1.88535993,1.54944517,-2.2265542,1.22024345,1.88535993,-1.54944517,2.2265542,44.1499436,-80.14994252,-35.99999892
139,2.78,-1.18893698,-1.92939232,1.58092089,-2.1767204,1.18893698,1.92939232,-1.58092089,2.1767204,43.42453529,-79.42453409,-35.9999988
140,2.8,-1.15701755,-1.97243024,1.61075102,-2.12711204,1.15701755,1.97243024,-1.61075102,2.12711204,42.71474696,-78.71474565,-35.99999869
141,2.82,-1.12451748,-2.01447851,1.63899609,-2.07776014,1.12451748,2.01447851,-1.63899609,2.07776014,42.02037237,-78.02037097,-35.99999859
142,2.84,-1.09146786,-2.05554254,1.66571475,-2.02869234,1.09146786,2.05554254,-1.66571475,2.02869234,41.3411893,-77.34118781,-35.9999985
143,2.86,-1.05789866,-2.09562826,1.69096371,-1.97993319,1.05789866,2.09562826,-1.69096371,1.97993319,40.67696225,-76.67696068,-35.99999843
144,2.88,-1.02383872,-2.13474206,1.71479779,-1.93150443,1.02383872,2.13474206,-1.71479779,1.93150443,40.02744493,-76.02744329,-35.99999836
145,2.9,-0.98931581,-2.17289076,1.7372699,-1.88342517,0.98931581,2.17289076,-1.7372699,1.88342517,39.39238246,-75.39238075,-35.99999829
146,2.92,-0.95435664,-2.21008151,1.75843102,-1.83571218,0.95435664,2.21008151,-1.75843102,1.83571218,38.7715133,-74.77151153,-35.99999823
147,2.94,-0.91898696,-2.24632178,1.77833029,-1.78838005,0.91898696,2.24632178,-1.77833029,1.78838005,38.16457096,-74.16456915,-35.99999818
148,2.96,-0.88323151,-2.28161932,1.79701498,-1.74144138,0.88323151,2.28161932,-1.79701498,1.74144138,37.57128555,-73.57128369,-35.99999814
149,2.98,-0.84711413,-2.31598212,1.81453056,-1.69490698,0.84711413,2.31598212,-1.81453056,1.69490698,36.99138506,-72.99138316,-35.9999981
150,3.001,-0.80882645,-2.35106599,1.83171148,-1.64649096,0.80882645,2.35106599,-1.83171148,1.64649096,36.39659647,-72.39659452,-35.99999806
151,3.021,-0.77203791,-2.38353831,1.84696516,-1.60081231,0.77203791,2.38353831,-1.84696516,1.60081231,35.84328201,-71.84328004,-35.99999803
152,3.041,-0.73495477,-2.41510133,1.86117772,-1.55556133,0.73495477,2.41510133,-1.86117772,1.55556133,35.30252138,-71.30251937,-35.999998
153,3.061,-0.69759746,-2.44576364,1.87438778,-1.51074305,0.69759746,2.44576364,-1.87438778,1.51074305,34.77404459,-70.77404256,-35.99999797
154,3.081,-0.65998568,-2.47553395,1.88663238,-1.46636136,0.65998568,2.47553395,-1.88663238,1.46636136,34.25758412,-70.25758207,-35.99999795
155,3.101,-0.62213835,-2.50442102,1.89794705,-1.42241915,0.62213835,2.50442102,-1.89794705,1.42241915,33.75287545,-69.75287338,-35.99999793
156,3.121,-0.58407375,-2.53243366,1.90836587,-1.37891841,0.58407375,2.53243366,-1.90836587,1.37891841,33.25965755,-69.25965546,-35.99999791
157,3.141,-0.54580946,-2.5595807,1.91792148,-1.33586029,0.54580946,2.5595807,-1.91792148,1.33586029,32.77767326,-68.77767116,-35.9999979
158,3.161,-0.50736242,-2.58587101,1.92664519,-1.29324524,0.50736242,2.58587101,-1.92664519,1.29324524,32.30666967,-68.30666756,-35.99999788
159,3.181,-0.46874898,-2.61131346,1.93456699,-1.25107299,0.46874898,2.61131346,-1.93456699,1.25107299,31.84639835,-67.84639622,-35.99999787
160,3.201,-0.42998489,-2.63591687,1.9417156,-1.20934271,0.42998489,2.63591687,-1.9417156,1.20934271,31.39661559,-67.39661346,-35.99999786
161,3.221,-0.39108532,-2.65969009,1.94811855,-1.16805303,0.39108532,2.65969009,-1.94811855,1.16805303,30.95708262,-66.95708047,-35.99999785
162,3.241,-0.35206493,-2.68264191,1.9538022,-1.1272021,0.35206493,2.68264191,-1.9538022,1.1272021,30.52756567,-66.52756351,-35.99999785
163,3.261,-0.31293784,-2.70478108,1.95879181,-1.08678762,0.31293784,2.70478108,-1.95879181,1.08678762,30.10783614,-66.10783398,-35.99999784
164,3.281,-0.27371771,-2.7261163,1.96311155,-1.04680696,0.27371771,2.7261163,-1.96311155,1.04680696,29.69767065,-65.69766849,-35.99999784
165,3.301,-0.23441768,-2.74665622,1.96678458,-1.00725712,0.23441768,2.74665622,-1.96678458,1.00725712,29.29685108,-65.29684891,-35.99999783
166,3.321,-0.19505048,-2.76640943,1.96983309,-0.96813482,0.19505048,2.76640943,-1.96983309,0.96813482,28.90516458,-64.90516241,-35.99999783
167,3.341,-0.15562837,-2.78538444,1.97227831,-0.92943649,0.15562837,2.78538444,-1.97227831,0.92943649,28.52240361,-64.52240143,-35.99999783
168,3.361,-0.11616322,-2.80358968,1.97414058,-0.89115839,0.11616322,2.80358968,-1.97414058,0.89115839,28.14836586,-64.14836368,-35.99999782
169,3.381,-0.07666649,-2.82103354,1.97543938,-0.85329653,0.07666649,2.82103354,-1.97543938,0.85329653,27.78285428,-63.7828521,-35.99999782
170,3.401,-0.03714927,-2.83772429,1.97619336,-0.81584678,0.03714927,2.83772429,-1.97619336,0.81584678,27.42567699,-63.42567482,-35.99999782
171,3.421,0.00237774,-2.85367012,1.97642038,-0.77880487,-0.00237774,2.85367012,-1.97642038,0.77880487,27.07664725,-63.07664508,-35.99999782
172,3.441,0.04190415,-2.86887916,1.97613755,-0.74216637,-0.04190415,2.86887916,-1.97613755,0.74216637,26.73558337,-62.7355812,-35.99999782
173,3.461,0.08141996,-2.88335943,1.97536126,-0.7059268,-0.08141996,2.88335943,-1.97536126,0.7059268,26.40230865,-62.40230648,-35.99999782
174,3.481,0.12091543,-2.89711886,1.9741072,-0.67008157,-0.12091543,2.89711886,-1.9741072,0.67008157,26.07665129,-62.07664911,-35.99999783
175,3.501,0.16038117,-2.91016528,1.9723904,-0.63462601,-0.16038117,2.91016528,-1.9723904,0.63462601,25.7584443,-61.75844212,-35.99999783
