,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,KineticEnergy,Potential,Energy
96,1.92384,4.83114155,0.13621091,2.0063219,-4.00505595,1.60780691,-0.30868419,-1.74971286,4.09818137,1.24608413,1.06103834,-7.11589025,-3.93661979,1.37111384,-0.18816408,10.70283117,-2.21978954,-8.173485,-0.01635265,0.19650546,0.99060954,0.4638444,2.04613399,-5.45201433,6.71797025,1.69455227,0.73905926,0.31443294,-2.12461744,4.14254656,4.16812618,0.60630996,-3.81049727,1.67501024,0.06988267,-0.92550733,1.69111327,3.94138509,1.49274958,1.41672334,2.59870556,166.69299736,-263.74957785,-97.0565805
97,1.94388,4.8699598,0.05674869,1.86928114,-3.92628666,1.51342699,-0.17244138,-2.37134045,7.06665056,1.10954199,0.97619262,-6.51264572,-4.50528269,1.65788488,-0.25193088,12.5678454,-1.37108444,-8.16937932,0.00351402,0.2132498,0.99209475,0.35642578,2.17852143,-5.27497001,6.5001428,1.69507328,0.69132873,-0.24456111,-2.70109506,4.15432076,4.09092145,0.56860483,-3.89499604,1.64390876,0.08318834,-2.13844503,-0.67334013,3.96883709,1.54395698,1.32298115,2.5131969,202.03158813,-299.19012171,-97.15853357
98,1.96392,4.90611431,-0.02119107,1.74005299,-3.85295192,1.52260262,-0.00644565,5.62111739,12.06993415,0.98501321,0.88116396,-5.91455408,-4.96721004,1.87460258,-0.24336881,9.6189346,1.68994981,-8.16493761,0.02341063,0.23004375,0.99359827,0.2521997,2.30687411,-5.13152431,6.31441663,1.68526742,0.62869091,-0.72689831,-3.59908942,4.1653303,4.01199578,0.53000802,-3.98234008,1.57939343,0.02533903,-7.19695659,-7.10188468,3.99441404,1.59353111,1.22977654,2.43557729,278.36595693,-377.17603209,-98.81007516
99,1.98396,4.93973882,-0.09770637,1.61648223,-3.78392578,1.64090384,-0.02448646,2.51919459,-1.20658038,0.8726598,0.77744496,-5.28992065,-5.37794274,2.05011988,-0.19498552,7.96869867,3.00110886,-8.16015879,0.04333755,0.24689438,0.99511869,0.15059638,2.43178266,-5.01182407,6.15553397,1.66585629,0.54448468,-1.23286782,-4.89358572,4.17555766,3.93128578,0.49053808,-4.07320329,1.4465922,0.14721917,-2.44487025,6.81823083,4.01813393,1.64162356,1.13767483,2.36524557,159.92946743,-256.98297513,-97.0535077
100,2.004,4.97093078,-0.17287195,1.49710285,-3.71806525,1.68399394,-0.02828661,1.94343083,0.75511843,0.7735105,0.66590556,-4.58953699,-5.7420704,2.19607761,-0.12683405,6.64072281,3.73705737,-8.15504169,0.06329508,0.26380431,0.99665307,0.05121416,2.55373297,-4.90891324,6.01840629,1.63205705,0.42706107,-2.40728889,-7.03171849,4.18498493,3.84871261,0.45014605,-4.16844317,1.42225224,0.28090804,0.06370999,6.85108035,4.04002047,1.68837729,1.04682228,2.30198179,160.02449957,-257.08115697,-97.0566574
101,2.02404,4.99976536,-0.24674042,1.38113937,-3.65430092,1.71919254,0.00737516,1.42864191,2.91513177,0.68919937,0.54807695,-3.82309505,-5.99195142,2.31763471,-0.04713222,5.52096223,4.17727716,-8.14958513,0.08328347,0.28077147,0.99819727,-0.0462333,2.67311792,-4.81809447,5.89892202,1.53552136,0.27060269,-7.68551647,-6.6691482,4.1935925,3.76417822,0.40869838,-4.26913851,1.48081415,0.41330229,6.34936765,4.34894845,4.06009845,1.73393593,0.95712498,2.24606239,185.23160468,-282.4033776,-97.17177292
102,2.04408,5.02630804,-0.3193432,1.26834465,-3.59157063,1.73273054,0.08792101,-0.18156466,5.00476159,0.61995101,0.42653424,-3.09628465,-6.12660279,2.41867781,0.03939171,4.59390584,4.44024561,-8.14378801,0.10330284,0.2977925,0.99974408,-0.14195621,2.79026055,-4.73648021,5.79421814,1.39796179,0.17504611,-5.52960157,-3.79611095,4.20135676,3.67755937,0.3659374,-4.3767565,1.61037372,0.44087533,6.15013604,-0.54592843,4.07838454,1.77845203,0.86781466,2.19799987,146.30471396,-243.34998636,-97.04527239
103,2.06412,5.05062104,-0.3906916,1.15861563,-3.5290111,1.71264409,0.21036704,-1.65033722,7.70778929,0.56491823,0.30286934,-2.39792278,-6.20702729,2.50271121,0.13040663,3.80916537,4.6359251,-8.13764925,0.12335319,0.31486614,1.00128787,-0.236122,2.90543178,-4.66244078,5.70173817,1.30979807,0.10794748,-3.44219302,-2.9240382,4.20824871,3.58869924,0.32159332,-4.49315745,1.72995149,0.39952882,5.77043425,-4.05190623,4.0948784,1.82208807,0.77821909,2.15839982,153.61467039,-250.70860284,-97.09393245
104,2.08416,5.07276628,-0.46078442,1.05203239,-3.46623622,1.78175617,0.40085345,9.29892205,4.65961941,0.52379638,0.17812981,-1.70802754,-6.23178766,2.57174156,0.22487079,3.08851826,4.77978358,-8.13116786,0.14343443,0.33198721,1.0028273,-0.32886773,3.01885132,-4.5945223,5.61902617,1.25377724,0.05757937,-2.2782302,-2.13428281,4.21423343,3.49739989,0.2753238,-4.62062191,1.73239043,0.27463808,-6.1544074,-1.73715169,4.10957409,1.86502728,0.68840376,2.12882383,163.15600653,-260.37174365,-97.21573712
105,2.1042,5.09280942,-0.52961589,0.94885926,-3.40309531,1.93588165,0.44864533,6.6163694,1.34225111,0.49639942,0.05349717,-1.02681146,-6.19589234,2.6268168,0.32167004,2.40854137,4.87635964,-8.12434294,0.16354647,0.34914827,1.00436123,-0.42030382,3.13069551,-4.53161603,5.54427041,1.21604745,0.02137811,-1.51604516,-1.48317413,4.21926714,3.40341008,0.22658119,-4.76229215,1.63495755,0.27927791,-4.07330663,0.96537887,4.12246733,1.90749526,0.59827977,2.11183268,114.52919985,-211.55683058,-97.02763073
106,2.12424,5.1108199,-0.59717747,0.84917956,-3.33950945,2.0590198,0.46832261,5.83625732,0.7277599,0.48259229,-0.06972575,-0.35363254,-6.08900945,2.66802805,0.42010109,1.69206329,4.93967753,-8.11717376,0.18368919,0.36634437,1.00588975,-0.510524,3.24110927,-4.47307023,5.47605226,1.19211143,-0.00179592,-0.88960384,-0.82440662,4.22329397,3.30640296,0.1747088,-4.9226324,1.55828071,0.29929713,-3.71018201,0.91518924,4.13355161,1.94977688,0.50793527,2.11098924,103.5611228,-200.58079824,-97.01967544
107,2.14428,5.12686806,-0.66346118,0.75301646,-3.27558997,2.17441693,0.48025662,5.77048065,0.50599385,0.48205255,-0.19002037,0.29337483,-5.90319166,2.69388036,0.51919367,0.8617694,4.93242408,-8.10965967,0.20386251,0.38356927,1.00741479,-0.59960988,3.35021169,-4.41833156,5.41323343,1.17997678,-0.01129477,-0.32469379,-0.10826739,4.22624228,3.20594308,0.11874907,-5.10822875,1.48300503,0.31305808,-3.8558671,0.40394056,4.14282756,1.99225066,0.41793277,2.13227105,100.41016559,-197.42996788,-97.0198023
108,2.16432,5.14102375,-0.72846201,0.66028427,-3.21150436,2.29361706,0.49036849,6.2080978,0.55825047,0.49400681,-0.30581988,0.88897635,-5.64209232,2.70113408,0.61665682,-0.18495521,4.74922668,-8.10180015,0.22406637,0.40081683,1.00893913,-0.68763324,3.45810183,-4.36696609,5.3549372,1.17929593,-0.0050476,0.27088296,0.77738363,4.22801625,3.10142804,0.05719022,-5.32955899,1.4020279,0.31325661,-4.26367653,-0.45126697,4.1503116,2.03545133,0.3293494,2.18568552,103.04625329,-200.07087035,-97.02461706
109,2.18436,5.15335361,-0.79217808,0.57074349,-3.14738416,2.4267669,0.50609475,7.17293315,1.15207203,0.51718436,-0.41575658,1.41035336,-5.32150158,2.68405817,0.70635395,-1.58948721,4.0665212,-8.09359481,0.24430081,0.418082,1.01046632,-0.77465812,3.56486317,-4.31863216,5.30047727,1.19186502,0.02331406,1.02302721,2.21422042,4.22848026,2.99197778,-0.01255671,-5.60478832,1.31049299,0.29084687,-4.91886739,-1.95915538,4.15605163,2.08018326,0.24440426,2.2890722,115.50916527,-212.55277905,-97.04361378
110,2.2044,5.16391791,-0.85460887,0.48400988,-3.08320871,2.58350367,0.54692014,8.40268679,3.35552148,0.54995524,-0.51885159,1.84574252,-4.96249481,2.63576708,0.76940457,-3.14836793,1.79514507,-8.08504333,0.26456591,0.43536171,1.01200015,-0.86074245,3.67056694,-4.27306004,5.24931198,1.22142488,0.10262029,1.67734688,7.33678777,4.22742574,2.87619917,-0.09556618,-5.96955173,1.20362772,0.21542501,-5.49624716,-7.21131207,4.16016354,2.12775842,0.16809353,2.47780086,180.23356781,-277.6185371,-97.3849693
111,2.22444,5.17276928,-0.91575088,0.39977482,-3.01870802,2.74268523,0.65827821,6.49182434,7.65019421,0.59065218,-0.61446877,2.20451065,-4.57605109,2.57920056,0.7606838,-1.49626144,-2.55609866,-8.07614542,0.28486184,0.45265548,1.01354316,-0.94593939,3.77527483,-4.23003808,5.20102582,1.07402397,0.16599447,-6.6195606,-2.37575141,4.22448165,2.75158419,-0.20461131,-6.50887443,1.27534469,0.15294942,2.88842165,2.33490832,4.16292726,2.1805929,0.1132845,2.8358121,152.20490511,-249.34584647,-97.14094137
112,2.24448,5.17995861,-0.97559568,0.31818693,-2.95378204,2.82839684,0.82023793,2.47170976,7.82399005,0.63786457,-0.70208976,2.49667151,-4.16499411,2.59136479,0.70033226,2.30669415,-2.77474839,-8.0669008,0.30518878,0.46996366,1.01509574,-1.03029842,3.87904126,-4.18941316,5.15531856,0.9742886,0.118325,-3.81231355,-2.29069166,4.21874767,2.61241457,-0.39133223,-7.51261323,1.30143893,0.19787542,0.20005752,2.05255469,4.1651392,2.24427021,0.1297754,3.64987037,126.0477648,-223.10515088,-97.05738608
113,2.26452,5.18554014,-1.03413775,0.23926937,-2.88873516,2.85932277,0.96340275,0.89847812,6.48269433,0.69031148,-0.78131018,2.72792441,-3.74020837,2.65433453,0.65807146,3.70078972,-1.45794708,-8.05730921,0.32554694,0.4872818,1.01665866,-1.11386584,3.98191582,-4.15099885,5.11197843,0.91281305,0.07498177,-2.42126641,-2.03147145,4.20454478,2.43287036,-1.68269965,-12.41195361,1.29199512,0.23423966,-1.0395772,1.56969823,4.17231317,2.34441918,1.24079868,8.34928602,187.39663833,-285.01589479,-97.61925646
114,2.28456,5.18956368,-1.09137583,0.1626246,-2.82363979,2.87107589,1.08229164,0.36830444,5.44071988,0.74684068,-0.85199828,2.90548654,-3.31538847,2.73332067,0.63982101,4.09612386,-0.41774131,-8.04737051,0.34593655,0.50460562,1.01823456,-1.19668388,4.08394363,-4.11459463,5.07077321,0.87491079,0.03706384,-1.39524009,-1.74603653,4.04137339,2.30403298,-6.38906498,-3.25251527,1.26226317,0.26053854,-1.89059579,1.04707027,4.3247061,2.38974593,5.75235042,-1.02147655,106.62746125,-203.66509026,-97.03762901
115,2.3046,5.19207116,-1.14730907,0.08793163,-2.75851489,2.87646793,1.18342016,0.20782889,4.69128767,0.8064646,-0.91425165,3.03831753,-2.8995071,2.81644435,0.63953972,4.16973954,0.35458942,-8.03708459,0.36635789,0.52193371,1.01982644,-1.27879102,4.1851651,-4.08002304,5.03147004,0.85606842,0.00544046,-0.49590371,-1.39386302,3.92689725,2.24169646,-5.26091463,-3.04471452,1.21714965,0.27575555,-2.59896312,0.45591396,4.42431224,2.36418537,4.41005321,-1.456488,87.88145123,-184.90135792,-97.01990669
116,2.32464,5.19309982,-1.20193682,0.01501293,-2.69334708,2.88049079,1.27160193,0.21357288,4.13545964,0.86837763,-0.96830164,3.13535646,-2.49717697,2.89968866,0.65293145,4.12660425,0.96067142,-8.02645138,0.38681132,0.53926526,1.02143726,-1.36022247,4.28561634,-4.04713924,4.99387319,0.85490187,-0.01786274,0.38294667,-0.89856209,3.82610259,2.1805629,-4.85738027,-3.07602381,1.15829722,0.27791017,-3.27670579,-0.27278763,4.50571527,2.3326671,3.76846685,-1.67354391,81.44788435,-178.46570682,-97.01782247
117,2.34468,5.19268389,-1.25525794,-0.05625633,-2.62810768,2.88567692,1.35005602,0.317901,3.71330858,0.93194322,-1.01444215,3.20443086,-2.11033464,2.98154414,0.67737861,4.03812237,1.46645368,-8.01547081,0.40729724,0.55660011,1.02306943,-1.44101086,4.38532985,-4.01582785,4.9578201,0.87184334,-0.02855254,1.32664466,-0.09089183,3.73061163,2.11782968,-4.70144838,-3.19668756,1.08543197,0.26286528,-4.01339823,-1.30425896,4.57674656,2.29749595,3.34323179,-1.83037112,81.23428123,-178.25494475,-97.02066352
118,2.36472,5.19085549,-1.30727076,-0.1259652,-2.56277657,2.89375998,1.42111551,0.50209631,3.39424022,0.99666706,-1.05299456,3.251863,-1.74010685,3.06142397,0.71131979,3.93226827,1.9139151,-8.00414282,0.4278161,0.57393888,1.02472471,-1.52118672,4.48433518,-3.98599458,4.92317625,0.90921717,-0.01580816,2.43799428,1.63760165,3.63672095,2.0519836,-4.68963788,-3.38646059,0.99631685,0.22001992,-4.91468629,-3.24424595,4.64036808,2.25948339,3.01812322,-1.96006798,91.15345657,-188.19449557,-97.041039
119,2.38476,5.18764519,-1.35797333,-0.19417806,-2.49734209,2.90639467,1.48671686,0.77631339,3.16864554,1.0621613,-1.0843123,3.28154414,-1.38892171,3.13910796,0.75390281,3.8199151,2.33350794,-7.99246731,0.44836836,0.59128329,1.02640359,-1.60077888,4.58265945,-3.95756265,4.88983674,0.95636845,0.07845948,-2.67029797,11.43564199,3.5418334,1.98157608,-4.80177807,-3.65550437,0.90165665,0.0915661,0.40634479,-13.23766584,4.69807856,2.2190365,2.74841605,-2.07460179,226.10541579,-325.85820397,-99.75278818
120,2.4048,5.18308267,-1.40736364,-0.26092468,-2.43181817,2.92579098,1.54882386,1.19095013,3.05058097,1.12806036,-1.10876623,3.29249783,-1.05381875,3.21449792,0.80484302,3.70307225,2.75257569,-7.98044415,0.4689545,0.60863432,1.02810474,-1.67981464,4.680328,-3.93045122,4.85771876,0.7957301,0.08876124,-5.40529764,-3.02648692,3.44322981,1.90470814,-5.07215553,-4.04033353,1.01911981,0.0433146,3.36136155,1.04308681,4.75074714,2.1763965,2.51231299,-2.1796096,97.14857634,-194.2013061,-97.05272976
121,2.42484,5.17719678,-1.45544022,-0.32625406,-2.36624064,2.95614981,1.61010093,1.92392984,3.10431356,1.19401474,-1.12665942,3.28696124,-0.73464947,3.28745469,0.86442262,3.57486555,3.20140383,-7.96807319,0.48957494,0.62599371,1.02982671,-1.75831972,4.77736445,-3.90458886,4.82674249,0.71620854,0.02490292,-2.85936423,-3.20433026,3.33650769,1.81828187,-5.6621927,-4.63332567,1.05994807,0.06573165,1.04326965,1.05446887,4.79891257,2.13172026,2.29737985,-2.2782094,89.0261427,-186.05294748,-97.02680477
122,2.44488,5.17001573,-1.50220276,-0.39018821,-2.30069484,3.01115997,1.67581917,4.12456187,3.54694078,1.2596903,-1.13831115,3.26476864,-0.43045837,3.35753816,0.9336118,3.40902324,3.71860182,-7.95535427,0.51023008,0.64335979,1.03156749,-1.83631842,4.87379104,-3.87990321,4.79684365,0.67454991,-0.03744741,-1.38285577,-2.99331847,3.20822737,1.71593997,-7.68892047,-5.68864034,1.06757847,0.08345274,-0.19532513,0.69134422,4.84291278,2.08511653,2.09547925,-2.37218594,111.87993637,-208.95744664,-97.07751026
123,2.46492,5.16156709,-1.54765325,-0.45276451,-2.23532318,3.13875997,1.62134516,1.41925698,-9.13382105,1.32476082,-1.14399296,3.22671614,-0.13836333,3.42336594,1.01407555,3.13702455,4.32351089,-7.9422873,0.53092028,0.66073038,1.03332568,-1.91383367,4.96962869,-3.85632982,4.76795384,0.65872515,-0.09432854,-0.22605006,-2.66641575,3.01174793,1.72055617,-4.70530187,6.28712034,1.05425159,0.09278018,-1.10319352,0.22439618,4.88294248,2.03666873,1.89991173,-2.46238361,124.24257521,-221.37723756,-97.13466235
124,2.48496,5.15187738,-1.59179589,-0.51408282,-2.17016364,3.14416221,1.46064585,-0.11441413,-7.4836524,1.3889157,-1.14391994,3.17349004,0.14427257,3.4818136,1.10774897,2.63326197,5.05119568,-7.92887218,0.55164589,0.67810377,1.03510106,-1.99088704,5.06489687,-3.83379344,4.73999917,0.66484221,-0.14352472,0.83142584,-2.21847722,2.94499517,1.81614343,-2.65899002,3.80556149,1.02408603,0.09172078,-1.90032065,-0.35361229,4.91906691,1.98643877,1.70531944,-2.55022441,91.27140692,-188.29713275,-97.02572583
125,2.50501,5.14096369,-1.63465592,-0.57441705,-2.10518858,3.14588369,1.31232874,0.46485844,-7.35807473,1.45188755,-1.13825366,3.1055787,0.41995562,3.52501405,1.21669976,1.556754,5.7661132,-7.91510195,0.57241761,0.69548481,1.03689433,-2.06753669,5.15966088,-3.81221369,4.71291423,0.69226371,-0.18185448,1.91949328,-1.55393719,2.89738574,1.88197234,-2.14870425,2.85785444,0.9779422,0.07723775,-2.71615946,-1.14110302,4.95129802,1.93444695,1.50932521,-2.63542831,89.85083018,-186.87766485,-97.02683467
126,2.52505,5.12885441,-1.6761949,-0.63400309,-2.04044133,3.16667549,1.16811642,1.59203985,-6.92743002,1.51332378,-1.12711863,3.02345144,0.69070865,3.54152763,1.33409457,0.12327046,5.80669977,-7.9009904,0.59321507,0.71285259,1.03870323,-2.14372498,5.25384346,-3.79155416,4.68668053,0.74297764,-0.20239792,3.1900003,-0.34705008,2.85770993,1.9330442,-1.82385712,2.27436546,0.91409065,0.0425815,-3.7024597,-2.46631234,4.97955583,1.88081623,1.31025943,-2.71592386,92.02405953,-189.05862821,-97.03456867
127,2.54509,5.11555531,-1.71643693,-0.69321802,-1.97570874,3.20607096,1.0369373,2.23748422,-6.1676018,1.57297844,-1.1105886,2.92810054,0.95862213,3.53386068,1.44616845,-0.78348451,5.36413709,-7.88653087,0.61404895,0.73021282,1.04052827,-2.21950787,5.34750835,-3.77174687,4.66124189,0.82251322,-0.18044357,4.69561866,3.63398683,2.82403285,1.97408107,-1.53934975,1.83712533,0.8272304,-0.0369174,-4.91243012,-6.56328987,5.00379688,1.82564238,1.10881302,-2.78904114,120.5478051,-217.72774315,-97.17993805
128,2.56513,5.10107084,-1.75537937,-0.75233942,-1.91069028,3.25341981,0.91973559,2.44266773,-5.56588951,1.63061634,-1.08872553,2.82223587,1.22243553,3.5130705,1.54974503,-1.24777462,4.99951425,-7.87172353,0.63491954,0.74756342,1.04236781,-2.29490192,5.4406711,-3.7527369,4.63656099,0.76003215,-0.09186159,-6.45883593,-1.97089031,2.79601184,2.00713844,-1.25555778,1.47039295,0.88840492,-0.18533397,6.54711668,-1.07046751,5.02399905,1.76909076,0.90766094,-2.85333392,108.35775841,-205.491996,-97.1342376
129,2.58517,5.08540073,-1.79301345,-0.81157678,-1.84508042,3.3028646,0.81256108,2.47596098,-5.15660246,1.68601541,-1.06160275,2.70506357,1.48408165,3.48483027,1.64751822,-1.55929743,4.77803326,-7.8565686,0.65582714,0.76490265,1.04422041,-2.36992253,5.53334648,-3.73446982,4.61259541,0.67397791,-0.15156117,-2.78083801,-3.39192684,2.77382566,2.03327277,-0.95455105,1.14282997,0.97938048,-0.18768719,3.18530468,0.24080724,5.04019608,1.71133888,0.70950121,-2.90895822,74.54380057,-171.57000073,-97.02620016
130,2.60521,5.06854115,-1.82932429,-0.87106626,-1.77858736,3.3522608,0.71221548,2.44793056,-4.8744467,1.73897703,-1.02926867,2.57905625,1.74202119,3.45072362,1.74186403,-1.84636854,4.64931147,-7.84106633,0.67677197,0.78222736,1.04608388,-2.44458412,5.62554848,-3.71689884,4.58931121,0.63725541,-0.22060474,-1.0135424,-3.43829597,2.7579668,2.05310751,-0.62148339,0.8401464,1.02745585,-0.18285971,1.74375048,0.18153737,5.05246978,1.65254994,0.51639478,-2.9570815,65.49760178,-162.51472084,-97.01711905
131,2.62525,5.05048607,-1.8642916,-0.93090309,-1.71095338,3.40082826,0.61666477,2.39683222,-4.67204531,1.78932096,-0.99182367,2.44358441,1.99381503,3.41059719,1.83421223,-2.16753838,4.57335858,-7.82521706,0.69775424,0.79953186,1.04795717,-2.51890017,5.7172904,-3.69997684,4.56667328,0.63030605,-0.28798659,0.27617252,-3.26375387,2.74925143,2.06707209,-0.23798704,0.55657917,1.05239123,-0.18174975,0.79060505,-0.09223326,5.06093604,1.59285789,0.32967929,-2.99939742,62.02110145,-159.03609479,-97.01499333
132,2.64529,5.03122767,-1.89789001,-0.9911715,-1.64192885,3.44826612,0.52461803,2.33654146,-4.52118347,1.83684133,-0.94941104,2.29693859,2.23743848,3.36333614,1.92533206,-2.56581078,4.52253457,-7.80902127,0.71877416,0.81681038,1.04984008,-2.59288324,5.80858482,-3.68366048,4.54464616,0.64728431,-0.35062163,1.40599197,-2.96731149,2.74894824,2.07554952,0.2239962,0.29347246,1.06027041,-0.18729605,0.01039146,-0.47969673,5.06573029,1.53236015,0.1499727,-3.03781119,61.64460126,-158.65965757,-97.01505632
133,2.66533,5.01075652,-1.93008914,-1.05194866,-1.57126206,3.49445128,0.43522612,2.27232411,-4.40489393,1.88129376,-0.90221793,2.13703878,2.47043364,3.30688704,2.01545779,-3.09605174,4.46832394,-7.79247951,0.7398319,0.83405756,1.05173291,-2.66654506,5.89944366,-3.66791019,4.52319567,0.68660864,-0.40596345,2.52837844,-2.5252725,2.75907211,2.0790548,0.81364091,0.06429136,1.05296151,-0.20185968,-0.74678096,-1.00235256,5.06699373,1.47111592,-0.02274825,-3.07419648,64.26376805,-161.28084445,-97.0170764
134,2.68537,4.98906168,-1.96085349,-1.11330769,-1.49869221,3.53932791,0.34791137,2.20612461,-4.31244512,1.92239023,-0.85048929,1.96162036,2.68943621,3.23771796,2.10404194,-3.85889959,4.35378914,-7.77559248,0.76092768,0.85126864,1.05363625,-2.73989662,5.98987814,-3.65268952,4.50228939,0.74956381,-0.4500347,3.79623154,-1.80397051,2.78304565,2.07865034,1.62969696,-0.0829807,1.02952022,-0.22918063,-1.63101362,-1.79083142,5.06486163,1.40914863,-0.18903169,-3.11023102,71.61495036,-168.63856405,-97.02361369
135,2.70541,4.96613077,-1.99014216,-1.17532124,-1.42394097,3.58286352,0.26227281,2.13852697,-4.23660443,1.9597947,-0.79454754,1.76807779,2.89014145,3.14919189,2.18836667,-5.08674436,3.98260969,-7.75836093,0.78206172,0.86843982,1.05555081,-2.81294817,6.07989885,-3.63796441,4.48189647,0.84179594,-0.47290767,5.54195289,-0.20125698,2.82737826,2.077426,2.90440748,0.0423295,0.98470007,-0.27887958,-2.97152765,-3.44343132,5.05945394,1.34645091,-0.34984729,-3.14729422,92.12149719,-189.17715956,-97.05566236
136,2.72545,4.94194995,-2.01790839,-1.23805959,-1.34669498,3.62503106,0.17803238,2.06957109,-4.1721635,1.99310778,-0.73479942,1.55260923,3.06919966,3.0271269,2.2554254,-7.30518504,2.20955745,-7.74078569,0.80323424,0.88556899,1.05747683,-2.88570933,6.16951578,-3.62370288,4.46198748,0.95565984,-0.39697338,-6.15423668,10.37404743,2.90613117,2.08866674,5.164114,1.58154789,0.92662107,-0.42818488,9.15588524,-14.0485964,5.05086725,1.28299153,-0.50656434,-3.18636188,298.16280588,-401.42646007,-103.26365419
137,2.74549,4.91650432,-2.0440988,-1.30155421,-1.2666219,3.66580349,0.09500201,1.99934652,-4.11540544,2.02186068,-0.67169124,1.31112426,3.2248584,2.87842908,2.23067733,-4.99043881,-4.98688535,-7.72286762,0.82444546,0.90265558,1.0594135,-2.95818906,6.25873834,-3.60987369,4.44253155,0.8545534,-0.40686147,-2.53450082,-2.81735575,3.01229594,2.18712254,2.88599923,8.55314535,1.09244319,-0.49206076,5.99811659,-0.866057,5.03916657,1.21872659,-0.66087465,-3.22762337,132.12862256,-229.34560769,-97.21698513
138,2.76553,4.88977827,-2.0686538,-1.36585922,-1.18343114,3.70515368,0.01304947,1.92744913,-4.0641263,2.04539489,-0.60571658,1.03069819,3.35471978,2.84381803,2.13874844,0.11228609,-3.51900604,-7.70460753,0.84569558,0.91970048,1.06135857,-3.03039584,6.3475753,-3.59645989,4.42350326,0.82844279,-0.46917092,-0.30336277,-3.25870719,3.00506566,2.3483239,-2.18434095,6.8670792,1.19295662,-0.503466,4.27299703,-0.41035492,5.02439344,1.15361462,-0.81310809,-3.27103522,87.55601451,-184.6008677,-97.04485319
139,2.78557,4.86175473,-2.09150757,-1.43105531,-1.0967746,3.74304184,-0.06790109,1.8535374,-4.0148353,2.06288627,-0.53745776,0.70768979,3.4509304,2.85673666,2.0859085,0.95266704,-1.92217605,-7.68600634,0.86698475,0.93669787,1.06331016,-3.10233779,6.43603512,-3.5834377,4.40488993,0.83742868,-0.53480176,1.1320575,-3.25672697,2.95091391,2.46611235,-2.99630071,5.05661345,1.26899264,-0.51097416,3.39167406,-0.3675448,5.0065894,1.08760161,-0.96352994,-3.31768621,72.03924327,-169.06161912,-97.02237586
140,2.80561,4.83241517,-2.11258684,-1.49720965,-1.00627106,3.77943761,-0.14786001,1.77876566,-3.96481402,2.07346673,-0.46771677,0.3410267,3.50011801,2.87780496,2.05708908,1.10215496,-1.03031356,-7.66706504,0.8883131,0.95364215,1.06526893,-3.17402245,6.52412592,-3.57077824,4.38667085,0.87209489,-0.59873286,2.30160371,-3.10482032,2.88914729,2.55563236,-3.12075752,3.95424938,1.33094044,-0.51888084,2.82470679,-0.43203181,4.9857804,1.02061686,-1.11315457,-3.3680564,65.94000187,-162.95708437,-97.0170825
141,2.82565,4.80173958,-2.13181054,-1.56441144,-0.91151839,3.81434047,-0.22679519,1.7048516,-3.91248111,2.07627796,-0.39759538,-0.06684761,3.48605516,2.89983363,2.04244631,1.08140212,-0.46963705,-7.64778474,0.90968079,0.97052915,1.0672361,-3.24545684,6.61185538,-3.55845723,4.36882409,0.92905854,-0.65854637,3.3765601,-2.84705554,2.8268912,2.62678023,-3.0779964,3.18522611,1.38312568,-0.52859906,2.3970841,-0.5443192,4.96197454,0.95258384,-1.26271438,-3.42233017,63.67258702,-160.68812737,-97.01554035
142,2.84569,4.76970569,-2.14908907,-1.63279422,-0.81205812,3.84778611,-0.3046522,1.63363085,-3.85717261,2.07056739,-0.32853097,-0.50738426,3.39195439,2.92077315,2.03709403,1.00257844,-0.08684418,-7.62816663,0.93108799,0.98735584,1.06921302,-3.31664754,6.69923074,-3.54645413,4.35132875,1.00744542,-0.71205135,4.45420286,-2.46926956,2.76613676,2.68447783,-2.97998939,2.59553418,1.42723149,-0.5409896,2.00151867,-0.70199572,4.93516816,0.88342259,-1.41266465,-3.48069015,63.72051072,-160.73615162,-97.0156409
143,2.86573,4.73628805,-2.16432274,-1.70254633,-0.70733986,3.87984504,-0.38137155,1.5666788,-3.79902097,2.05583432,-0.26227398,-0.96374235,3.20408559,2.9398603,2.03825405,0.89969272,0.18841759,-7.60821194,0.95253492,1.00412047,1.07120104,-3.38760073,6.78625885,-3.53475121,4.33416536,1.10823661,-0.75628591,5.6317634,-1.90373914,2.70759168,2.73152719,-2.8606494,2.11433953,1.46280609,-0.55736953,1.52269728,-0.95869972,4.90535058,0.81304869,-1.56326338,-3.54340942,65.99655839,-163.01404052,-97.01748213
