Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Normal
1.083,0.1395,0.35347,0.90844,0.53021,-0.18741,1.36266,1.48543,0.20857,0.0,9.8,9.51739
1.084,0.13985,0.35438,0.91073,0.53157,-0.18838,1.3661,1.48536,0.20909,0.0,9.8,9.51594
1.085,0.14021,0.35529,0.91302,0.53293,-0.18935,1.36953,1.48528,0.20963,0.0,9.8,9.51448
1.086,0.14056,0.35621,0.91532,0.53432,-0.19033,1.37298,1.48521,0.21015,0.0,9.8,9.51302
1.087,0.14092,0.35712,0.91763,0.53568,-0.1913,1.37644,1.48513,0.21068,0.0,9.8,9.51155
1.088,0.14128,0.35804,0.91994,0.53706,-0.19229,1.37991,1.48505,0.21122,0.0,9.8,9.51007
1.089,0.14164,0.35896,0.92226,0.53844,-0.19328,1.38339,1.48498,0.21175,0.0,9.8,9.50859
1.09,0.142,0.35989,0.92459,0.53983,-0.19428,1.38688,1.4849,0.21228,0.0,9.8,9.50709
1.091,0.14236,0.36081,0.92692,0.54122,-0.19528,1.39038,1.48483,0.21282,0.0,9.8,9.50559
1.092,0.14272,0.36174,0.92925,0.54261,-0.19628,1.39388,1.48475,0.21335,0.0,9.8,9.50408
1.093,0.14308,0.36267,0.9316,0.544,-0.19729,1.3974,1.48467,0.21389,0.0,9.8,9.50257
1.094,0.14344,0.3636,0.93394,0.5454,-0.19831,1.40091,1.4846,0.21442,0.0,9.8,9.50104
1.095,0.14381,0.36454,0.9363,0.54681,-0.19933,1.40445,1.48452,0.21497,0.0,9.8,9.49951
1.096,0.14417,0.36548,0.93866,0.54822,-0.20036,1.40799,1.48444,0.21551,0.0,9.8,9.49797
1.097,0.14454,0.36642,0.94102,0.54963,-0.2014,1.41153,1.48436,0.21606,0.0,9.8,9.49642
1.098,0.1449,0.36736,0.9434,0.55104,-0.20243,1.4151,1.48428,0.21659,0.0,9.8,9.49487
1.099,0.14527,0.3683,0.94577,0.55245,-0.20347,1.41866,1.4842,0.21714,0.0,9.8,9.4933
1.1,0.14564,0.36925,0.94816,0.55388,-0.20452,1.42224,1.48412,0.21769,0.0,9.8,9.49173
1.101,0.14601,0.3702,0.95055,0.5553,-0.20557,1.42582,1.48404,0.21824,0.0,9.8,9.49015
1.102,0.14638,0.37115,0.95294,0.55672,-0.20663,1.42941,1.48396,0.21879,0.0,9.8,9.48856
1.103,0.14675,0.3721,0.95535,0.55815,-0.20769,1.43302,1.48388,0.21934,0.0,9.8,9.48697
1.104,0.14713,0.37306,0.95775,0.55959,-0.20876,1.43662,1.48379,0.2199,0.0,9.8,9.48536
1.105,0.1475,0.37402,0.96017,0.56103,-0.20984,1.44026,1.48371,0.22045,0.0,9.8,9.48375
1.106,0.14787,0.37498,0.96259,0.56247,-0.21092,1.44388,1.48363,0.221,0.0,9.8,9.48213
1.107,0.14825,0.37595,0.96501,0.56392,-0.21201,1.44752,1.48355,0.22156,0.0,9.8,9.4805
1.108,0.14863,0.37691,0.96745,0.56536,-0.21309,1.45118,1.48346,0.22213,0.0,9.8,9.47887
1.109,0.149,0.37788,0.96989,0.56682,-0.21419,1.45484,1.48338,0.22267,0.0,9.8,9.47722
1.11,0.14938,0.37885,0.97233,0.56828,-0.21529,1.4585,1.4833,0.22324,0.0,9.8,9.47557
1.111,0.14976,0.37982,0.97478,0.56973,-0.21639,1.46217,1.48321,0.2238,0.0,9.8,9.47391
1.112,0.15014,0.3808,0.97724,0.5712,-0.21751,1.46586,1.48313,0.22436,0.0,9.8,9.47224
1.113,0.15052,0.38178,0.9797,0.57267,-0.21863,1.46955,1.48304,0.22493,0.0,9.8,9.47056
1.114,0.1509,0.38276,0.98217,0.57414,-0.21976,1.47326,1.48295,0.22549,0.0,9.8,9.46887
1.115,0.15129,0.38374,0.98464,0.57561,-0.22088,1.47696,1.48287,0.22607,0.0,9.8,9.46717
1.116,0.15167,0.38473,0.98713,0.5771,-0.22203,1.4807,1.48278,0.22663,0.0,9.8,9.46547
1.117,0.15206,0.38572,0.98961,0.57858,-0.22317,1.48442,1.48269,0.22721,0.0,9.8,9.46376
1.118,0.15244,0.38671,0.99211,0.58007,-0.22432,1.48816,1.48261,0.22778,0.0,9.8,9.46203
1.119,0.15283,0.3877,0.99461,0.58155,-0.22547,1.49192,1.48252,0.22835,0.0,9.8,9.4603
1.12,0.15322,0.3887,0.99712,0.58305,-0.22663,1.49568,1.48243,0.22893,0.0,9.8,9.45856
1.121,0.15361,0.3897,0.99963,0.58455,-0.2278,1.49944,1.48234,0.22951,0.0,9.8,9.45682
1.122,0.154,0.3907,1.00215,0.58605,-0.22897,1.50322,1.48225,0.23009,0.0,9.8,9.45506
1.123,0.15439,0.3917,1.00467,0.58755,-0.23014,1.507,1.48216,0.23067,0.0,9.8,9.45329
1.124,0.15478,0.39271,1.0072,0.58906,-0.23133,1.5108,1.48207,0.23124,0.0,9.8,9.45152
1.125,0.15517,0.39371,1.00974,0.59056,-0.23251,1.51461,1.48198,0.23182,0.0,9.8,9.44973
1.126,0.15557,0.39473,1.01229,0.5921,-0.23372,1.51843,1.48189,0.23241,0.0,9.8,9.44794
1.127,0.15596,0.39574,1.01484,0.59361,-0.23492,1.52226,1.48179,0.23299,0.0,9.8,9.44614
1.128,0.15636,0.39676,1.0174,0.59514,-0.23613,1.5261,1.4817,0.23359,0.0,9.8,9.44432
1.129,0.15676,0.39777,1.01996,0.59666,-0.23733,1.52994,1.48161,0.23418,0.0,9.8,9.4425
1.13,0.15716,0.3988,1.02253,0.5982,-0.23856,1.5338,1.48151,0.23477,0.0,9.8,9.44067
1.131,0.15756,0.39982,1.02511,0.59973,-0.23978,1.53766,1.48142,0.23536,0.0,9.8,9.43883
1.132,0.15796,0.40085,1.02769,0.60128,-0.24102,1.54154,1.48133,0.23596,0.0,9.8,9.43698
1.133,0.15836,0.40187,1.03028,0.6028,-0.24225,1.54542,1.48123,0.23655,0.0,9.8,9.43513
1.134,0.15876,0.40291,1.03287,0.60437,-0.2435,1.5493,1.48114,0.23714,0.0,9.8,9.43326
1.135,0.15916,0.40394,1.03548,0.60591,-0.24475,1.55322,1.48104,0.23773,0.0,9.8,9.43138
1.136,0.15957,0.40498,1.03809,0.60747,-0.24601,1.55714,1.48094,0.23834,0.0,9.8,9.42949
1.137,0.15997,0.40602,1.0407,0.60903,-0.24728,1.56105,1.48085,0.23893,0.0,9.8,9.4276
1.138,0.16038,0.40706,1.04332,0.61059,-0.24855,1.56498,1.48075,0.23954,0.0,9.8,9.42569
1.139,0.16079,0.4081,1.04595,0.61215,-0.24982,1.56892,1.48065,0.24015,0.0,9.8,9.42377
1.14,0.1612,0.40915,1.04859,0.61373,-0.25111,1.57288,1.48055,0.24075,0.0,9.8,9.42185
1.141,0.1616,0.4102,1.05123,0.6153,-0.2524,1.57684,1.48046,0.24135,0.0,9.8,9.41991
1.142,0.16202,0.41125,1.05388,0.61688,-0.25369,1.58082,1.48036,0.24197,0.0,9.8,9.41797
1.143,0.16243,0.41231,1.05653,0.61847,-0.255,1.5848,1.48026,0.24258,0.0,9.8,9.41601
1.144,0.16284,0.41337,1.05919,0.62006,-0.25631,1.58878,1.48016,0.24318,0.0,9.8,9.41405
1.145,0.16325,0.41443,1.06186,0.62164,-0.25763,1.59279,1.48006,0.24379,0.0,9.8,9.41207
1.146,0.16367,0.41549,1.06454,0.62324,-0.25895,1.59681,1.47995,0.24441,0.0,9.8,9.41009
1.147,0.16409,0.41656,1.06722,0.62484,-0.26028,1.60083,1.47985,0.24503,0.0,9.8,9.40809
1.148,0.1645,0.41762,1.06991,0.62643,-0.26161,1.60486,1.47975,0.24564,0.0,9.8,9.40609
1.149,0.16492,0.4187,1.0726,0.62805,-0.26296,1.6089,1.47965,0.24626,0.0,9.8,9.40407
1.15,0.16534,0.41977,1.0753,0.62966,-0.26431,1.61295,1.47954,0.24688,0.0,9.8,9.40204
1.151,0.16576,0.42085,1.07801,0.63128,-0.26567,1.61702,1.47944,0.2475,0.0,9.8,9.40001
1.152,0.16618,0.42193,1.08073,0.6329,-0.26704,1.6211,1.47934,0.24812,0.0,9.8,9.39796
1.153,0.1666,0.42301,1.08345,0.63451,-0.26841,1.62518,1.47923,0.24875,0.0,9.8,9.3959
1.154,0.16703,0.42409,1.08618,0.63614,-0.26978,1.62927,1.47912,0.24938,0.0,9.8,9.39384
1.155,0.16745,0.42518,1.08891,0.63777,-0.27117,1.63336,1.47902,0.25,0.0,9.8,9.39176
1.156,0.16788,0.42627,1.09166,0.6394,-0.27256,1.63749,1.47891,0.25064,0.0,9.8,9.38967
1.157,0.1683,0.42736,1.09441,0.64104,-0.27395,1.64162,1.47881,0.25126,0.0,9.8,9.38757
1.158,0.16873,0.42846,1.09716,0.64269,-0.27537,1.64574,1.4787,0.2519,0.0,9.8,9.38546
1.159,0.16916,0.42956,1.09992,0.64434,-0.27678,1.64988,1.47859,0.25253,0.0,9.8,9.38334
1.16,0.16959,0.43066,1.10269,0.64599,-0.2782,1.65404,1.47848,0.25317,0.0,9.8,9.38121
1.161,0.17002,0.43176,1.10547,0.64764,-0.27963,1.6582,1.47837,0.2538,0.0,9.8,9.37906
1.162,0.17046,0.43287,1.10825,0.6493,-0.28106,1.66238,1.47826,0.25445,0.0,9.8,9.37691
1.163,0.17089,0.43398,1.11105,0.65097,-0.28251,1.66658,1.47815,0.25509,0.0,9.8,9.37475
1.164,0.17132,0.43509,1.11384,0.65264,-0.28395,1.67076,1.47804,0.25572,0.0,9.8,9.37257
1.165,0.17176,0.43621,1.11665,0.65432,-0.28542,1.67498,1.47793,0.25638,0.0,9.8,9.37039
1.166,0.1722,0.43733,1.11946,0.656,-0.28689,1.67919,1.47782,0.25703,0.0,9.8,9.36819
1.167,0.17263,0.43845,1.12228,0.65768,-0.28836,1.68342,1.4777,0.25766,0.0,9.8,9.36598
1.168,0.17307,0.43957,1.1251,0.65936,-0.28983,1.68765,1.47759,0.25831,0.0,9.8,9.36376
1.169,0.17351,0.4407,1.12794,0.66105,-0.29132,1.69191,1.47748,0.25896,0.0,9.8,9.36153
1.17,0.17395,0.44183,1.13077,0.66274,-0.29282,1.69616,1.47736,0.25961,0.0,9.8,9.35929
1.171,0.1744,0.44296,1.13362,0.66444,-0.29432,1.70043,1.47725,0.26028,0.0,9.8,9.35703
1.172,0.17484,0.44409,1.13647,0.66613,-0.29582,1.7047,1.47713,0.26093,0.0,9.8,9.35477
1.173,0.17528,0.44523,1.13934,0.66784,-0.29734,1.70901,1.47702,0.26158,0.0,9.8,9.35249
1.174,0.17573,0.44637,1.1422,0.66956,-0.29887,1.7133,1.4769,0.26224,0.0,9.8,9.3502
1.175,0.17618,0.44752,1.14508,0.67128,-0.30041,1.71762,1.47678,0.2629,0.0,9.8,9.3479
1.176,0.17663,0.44866,1.14796,0.67299,-0.30194,1.72194,1.47666,0.26357,0.0,9.8,9.34559
1.177,0.17707,0.44981,1.15085,0.67472,-0.30349,1.72627,1.47655,0.26422,0.0,9.8,9.34327
1.178,0.17752,0.45096,1.15375,0.67644,-0.30505,1.73062,1.47643,0.26488,0.0,9.8,9.34093
1.179,0.17798,0.45212,1.15665,0.67818,-0.30662,1.73498,1.4763,0.26556,0.0,9.8,9.33858
1.18,0.17843,0.45328,1.15956,0.67992,-0.30819,1.73934,1.47619,0.26623,0.0,9.8,9.33622
1.181,0.17888,0.45444,1.16248,0.68166,-0.30977,1.74372,1.47607,0.26689,0.0,9.8,9.33385
1.182,0.17934,0.4556,1.1654,0.6834,-0.31136,1.7481,1.47594,0.26757,0.0,9.8,9.33147
1.183,0.17979,0.45677,1.16834,0.68516,-0.31296,1.75251,1.47582,0.26823,0.0,9.8,9.32907
1.184,0.18025,0.45794,1.17128,0.68691,-0.31456,1.75692,1.4757,0.26891,0.0,9.8,9.32667
1.185,0.18071,0.45911,1.17422,0.68867,-0.31617,1.76133,1.47557,0.26959,0.0,9.8,9.32425
1.186,0.18117,0.46029,1.17718,0.69043,-0.3178,1.76577,1.47545,0.27027,0.0,9.8,9.32181
1.187,0.18163,0.46147,1.18014,0.6922,-0.31943,1.77021,1.47533,0.27095,0.0,9.8,9.31937
1.188,0.18209,0.46265,1.18311,0.69398,-0.32107,1.77467,1.4752,0.27163,0.0,9.8,9.31691
1.189,0.18256,0.46383,1.18608,0.69574,-0.32271,1.77912,1.47507,0.27232,0.0,9.8,9.31444
1.19,0.18302,0.46502,1.18907,0.69753,-0.32437,1.7836,1.47495,0.273,0.0,9.8,9.31196
1.191,0.18349,0.46621,1.19206,0.69932,-0.32603,1.78809,1.47482,0.27369,0.0,9.8,9.30947
1.192,0.18395,0.4674,1.19506,0.7011,-0.32769,1.79259,1.47469,0.27437,0.0,9.8,9.30696
1.193,0.18442,0.4686,1.19806,0.7029,-0.32938,1.79709,1.47456,0.27506,0.0,9.8,9.30444
1.194,0.18489,0.4698,1.20108,0.7047,-0.33107,1.80162,1.47443,0.27576,0.0,9.8,9.30191
1.195,0.18536,0.471,1.2041,0.7065,-0.33276,1.80615,1.4743,0.27645,0.0,9.8,9.29936
1.196,0.18583,0.47221,1.20713,0.70832,-0.33447,1.8107,1.47417,0.27714,0.0,9.8,9.2968
1.197,0.1863,0.47342,1.21016,0.71013,-0.33619,1.81524,1.47404,0.27784,0.0,9.8,9.29423
1.198,0.18678,0.47463,1.2132,0.71194,-0.33791,1.8198,1.47391,0.27854,0.0,9.8,9.29165
1.199,0.18725,0.47584,1.21626,0.71376,-0.33964,1.82439,1.47378,0.27924,0.0,9.8,9.28905
1.2,0.18773,0.47706,1.21931,0.71559,-0.34138,1.82896,1.47365,0.27994,0.0,9.8,9.28644
1.201,0.18821,0.47828,1.22238,0.71742,-0.34313,1.83357,1.47351,0.28065,0.0,9.8,9.28381
1.202,0.18869,0.47951,1.22545,0.71926,-0.34489,1.83818,1.47338,0.28136,0.0,9.8,9.28118
1.203,0.18917,0.48073,1.22853,0.7211,-0.34665,1.84279,1.47324,0.28207,0.0,9.8,9.27852
1.204,0.18965,0.48196,1.23162,0.72294,-0.34843,1.84743,1.47311,0.28277,0.0,9.8,9.27586
1.205,0.19013,0.4832,1.23472,0.7248,-0.35022,1.85208,1.47297,0.28348,0.0,9.8,9.27318
1.206,0.19061,0.48443,1.23782,0.72664,-0.35201,1.85673,1.47283,0.28419,0.0,9.8,9.27049
1.207,0.1911,0.48567,1.24093,0.7285,-0.35381,1.8614,1.47269,0.28491,0.0,9.8,9.26779
1.208,0.19159,0.48691,1.24405,0.73036,-0.35562,1.86608,1.47255,0.28563,0.0,9.8,9.26507
1.209,0.19207,0.48816,1.24718,0.73224,-0.35745,1.87077,1.47242,0.28634,0.0,9.8,9.26233
1.21,0.19256,0.48941,1.25031,0.73412,-0.35928,1.87547,1.47228,0.28706,0.0,9.8,9.25959
1.211,0.19305,0.49066,1.25346,0.73599,-0.36112,1.88019,1.47214,0.28778,0.0,9.8,9.25683
1.212,0.19354,0.49191,1.25661,0.73786,-0.36296,1.88492,1.47199,0.2885,0.0,9.8,9.25405
1.213,0.19404,0.49317,1.25976,0.73976,-0.36482,1.88964,1.47185,0.28924,0.0,9.8,9.25126
1.214,0.19453,0.49443,1.26293,0.74164,-0.36669,1.8944,1.47171,0.28996,0.0,9.8,9.24846
1.215,0.19503,0.4957,1.2661,0.74355,-0.36858,1.89915,1.47156,0.29069,0.0,9.8,9.24564
1.216,0.19552,0.49697,1.26928,0.74546,-0.37047,1.90392,1.47142,0.29141,0.0,9.8,9.24281
1.217,0.19602,0.49824,1.27247,0.74736,-0.37236,1.9087,1.47127,0.29215,0.0,9.8,9.23997
1.218,0.19652,0.49951,1.27567,0.74926,-0.37427,1.91351,1.47113,0.29289,0.0,9.8,9.23711
1.219,0.19702,0.50079,1.27887,0.75118,-0.37619,1.9183,1.47098,0.29362,0.0,9.8,9.23423
1.22,0.19752,0.50207,1.28209,0.7531,-0.37811,1.92313,1.47083,0.29436,0.0,9.8,9.23134
1.221,0.19802,0.50335,1.28531,0.75502,-0.38004,1.92796,1.47069,0.29509,0.0,9.8,9.22844
1.222,0.19853,0.50464,1.28854,0.75696,-0.38199,1.93281,1.47054,0.29584,0.0,9.8,9.22552
1.223,0.19903,0.50593,1.29177,0.7589,-0.38395,1.93766,1.47039,0.29658,0.0,9.8,9.22259
1.224,0.19954,0.50722,1.29502,0.76083,-0.38591,1.94253,1.47024,0.29733,0.0,9.8,9.21964
1.225,0.20005,0.50852,1.29827,0.76278,-0.38789,1.9474,1.47008,0.29808,0.0,9.8,9.21667
1.226,0.20056,0.50982,1.30153,0.76473,-0.38987,1.9523,1.46993,0.29883,0.0,9.8,9.2137
1.227,0.20107,0.51112,1.3048,0.76668,-0.39187,1.9572,1.46978,0.29958,0.0,9.8,9.2107
1.228,0.20158,0.51243,1.30807,0.76864,-0.39388,1.96211,1.46963,0.30033,0.0,9.8,9.20769
1.229,0.20209,0.51374,1.31136,0.77061,-0.39589,1.96704,1.46947,0.30108,0.0,9.8,9.20467
1.23,0.2026,0.51505,1.31465,0.77258,-0.39791,1.97198,1.46932,0.30183,0.0,9.8,9.20163
1.231,0.20312,0.51637,1.31795,0.77456,-0.39996,1.97692,1.46916,0.30259,0.0,9.8,9.19858
1.232,0.20364,0.51769,1.32126,0.77654,-0.402,1.98189,1.46901,0.30335,0.0,9.8,9.19551
1.233,0.20416,0.51901,1.32457,0.77852,-0.40406,1.98686,1.46885,0.30412,0.0,9.8,9.19242
1.234,0.20468,0.52034,1.3279,0.78051,-0.40613,1.99185,1.46869,0.30488,0.0,9.8,9.18932
1.235,0.2052,0.52167,1.33123,0.7825,-0.40821,1.99684,1.46853,0.30564,0.0,9.8,9.1862
1.236,0.20572,0.523,1.33457,0.7845,-0.41029,2.00186,1.46837,0.30641,0.0,9.8,9.18307
1.237,0.20624,0.52434,1.33792,0.78651,-0.4124,2.00688,1.46821,0.30717,0.0,9.8,9.17992
1.238,0.20677,0.52568,1.34128,0.78852,-0.41451,2.01192,1.46805,0.30795,0.0,9.8,9.17675
1.239,0.20729,0.52702,1.34464,0.79053,-0.41663,2.01696,1.46789,0.30871,0.0,9.8,9.17357
1.24,0.20782,0.52836,1.34802,0.79254,-0.41875,2.02203,1.46772,0.30949,0.0,9.8,9.17038
1.241,0.20835,0.52971,1.3514,0.79456,-0.42089,2.0271,1.46756,0.31027,0.0,9.8,9.16716
1.242,0.20888,0.53107,1.35479,0.7966,-0.42305,2.03218,1.4674,0.31105,0.0,9.8,9.16393
1.243,0.20941,0.53242,1.35819,0.79863,-0.42521,2.03728,1.46723,0.31182,0.0,9.8,9.16069
1.244,0.20995,0.53378,1.36159,0.80067,-0.42738,2.04239,1.46706,0.31262,0.0,9.8,9.15743
1.245,0.21048,0.53515,1.36501,0.80272,-0.42958,2.04752,1.4669,0.31339,0.0,9.8,9.15415
1.246,0.21102,0.53651,1.36843,0.80476,-0.43176,2.05264,1.46673,0.31419,0.0,9.8,9.15085
1.247,0.21155,0.53788,1.37186,0.80682,-0.43397,2.05779,1.46656,0.31496,0.0,9.8,9.14754
1.248,0.21209,0.53926,1.3753,0.80889,-0.4362,2.06295,1.46639,0.31576,0.0,9.8,9.14421
1.249,0.21263,0.54063,1.37875,0.81094,-0.43842,2.06812,1.46622,0.31655,0.0,9.8,9.14086
1.25,0.21317,0.54202,1.38221,0.81303,-0.44068,2.07332,1.46605,0.31734,0.0,9.8,9.1375
1.251,0.21372,0.5434,1.38567,0.8151,-0.44293,2.0785,1.46587,0.31815,0.0,9.8,9.13412
1.252,0.21426,0.54479,1.38915,0.81718,-0.44519,2.08373,1.4657,0.31894,0.0,9.8,9.13072
1.253,0.21481,0.54618,1.39263,0.81927,-0.44747,2.08894,1.46553,0.31974,0.0,9.8,9.12731
1.254,0.21535,0.54757,1.39612,0.82136,-0.44975,2.09418,1.46535,0.32053,0.0,9.8,9.12388
1.255,0.2159,0.54897,1.39962,0.82346,-0.45205,2.09943,1.46518,0.32134,0.0,9.8,9.12043
1.256,0.21645,0.55037,1.40313,0.82556,-0.45436,2.1047,1.465,0.32215,0.0,9.8,9.11696
1.257,0.217,0.55178,1.40664,0.82767,-0.45669,2.10996,1.46482,0.32295,0.0,9.8,9.11348
1.258,0.21755,0.55318,1.41017,0.82977,-0.45901,2.11526,1.46464,0.32376,0.0,9.8,9.10998
1.259,0.21811,0.5546,1.4137,0.8319,-0.46137,2.12055,1.46446,0.32458,0.0,9.8,9.10646
1.26,0.21866,0.55601,1.41724,0.83402,-0.46372,2.12586,1.46428,0.32538,0.0,9.8,9.10292
1.261,0.21922,0.55743,1.42079,0.83614,-0.46609,2.13118,1.4641,0.3262,0.0,9.8,9.09937
1.262,0.21978,0.55885,1.42435,0.83827,-0.46847,2.13652,1.46392,0.32702,0.0,9.8,9.09579
1.263,0.22034,0.56028,1.42792,0.84042,-0.47087,2.14188,1.46373,0.32784,0.0,9.8,9.0922
1.264,0.2209,0.56171,1.4315,0.84256,-0.47328,2.14725,1.46355,0.32866,0.0,9.8,9.08859
1.265,0.22146,0.56314,1.43508,0.84471,-0.47569,2.15262,1.46337,0.32948,0.0,9.8,9.08497
1.266,0.22202,0.56458,1.43867,0.84687,-0.47813,2.158,1.46318,0.3303,0.0,9.8,9.08132
1.267,0.22259,0.56602,1.44228,0.84903,-0.48057,2.16342,1.46299,0.33113,0.0,9.8,9.07766
1.268,0.22316,0.56746,1.44589,0.85119,-0.48302,2.16883,1.4628,0.33197,0.0,9.8,9.07397
1.269,0.22373,0.56891,1.44951,0.85336,-0.48549,2.17426,1.46261,0.3328,0.0,9.8,9.07027
1.27,0.22429,0.57036,1.45314,0.85554,-0.48797,2.17971,1.46243,0.33362,0.0,9.8,9.06655
1.271,0.22487,0.57182,1.45677,0.85773,-0.49047,2.18516,1.46223,0.33447,0.0,9.8,9.06281
1.272,0.22544,0.57328,1.46042,0.85992,-0.49297,2.19063,1.46204,0.3353,0.0,9.8,9.05905
1.273,0.22601,0.57474,1.46408,0.86211,-0.49549,2.19612,1.46185,0.33614,0.0,9.8,9.05528
1.274,0.22659,0.5762,1.46774,0.8643,-0.49801,2.20161,1.46166,0.33698,0.0,9.8,9.05148
1.275,0.22716,0.57767,1.47141,0.86651,-0.50055,2.20712,1.46146,0.33782,0.0,9.8,9.04767
1.276,0.22774,0.57915,1.47509,0.86873,-0.50312,2.21264,1.46127,0.33866,0.0,9.8,9.04383
1.277,0.22832,0.58062,1.47878,0.87093,-0.50568,2.21817,1.46107,0.33951,0.0,9.8,9.03998
1.278,0.2289,0.58211,1.48248,0.87316,-0.50828,2.22372,1.46087,0.34036,0.0,9.8,9.0361
1.279,0.22949,0.58359,1.48619,0.87539,-0.51087,2.22928,1.46067,0.34122,0.0,9.8,9.03221
1.28,0.23007,0.58508,1.48991,0.87762,-0.51348,2.23486,1.46048,0.34207,0.0,9.8,9.0283
1.281,0.23066,0.58657,1.49364,0.87986,-0.5161,2.24046,1.46027,0.34293,0.0,9.8,9.02436
1.282,0.23124,0.58806,1.49737,0.88209,-0.51872,2.24606,1.46007,0.34378,0.0,9.8,9.02041
1.283,0.23183,0.58956,1.50111,0.88434,-0.52137,2.25166,1.45987,0.34464,0.0,9.8,9.01644
1.284,0.23242,0.59107,1.50487,0.8866,-0.52405,2.2573,1.45967,0.3455,0.0,9.8,9.01245
1.285,0.23302,0.59257,1.50863,0.88886,-0.52671,2.26294,1.45946,0.34638,0.0,9.8,9.00843
1.286,0.23361,0.59408,1.5124,0.89112,-0.5294,2.2686,1.45926,0.34724,0.0,9.8,9.0044
1.287,0.2342,0.5956,1.51618,0.8934,-0.53211,2.27427,1.45905,0.3481,0.0,9.8,9.00035
1.288,0.2348,0.59712,1.51997,0.89568,-0.53483,2.27996,1.45884,0.34897,0.0,9.8,8.99627
1.289,0.2354,0.59864,1.52377,0.89796,-0.53755,2.28566,1.45863,0.34985,0.0,9.8,8.99218
1.29,0.236,0.60016,1.52758,0.90024,-0.54029,2.29137,1.45842,0.35072,0.0,9.8,8.98806
1.291,0.2366,0.60169,1.5314,0.90253,-0.54305,2.2971,1.45821,0.3516,0.0,9.8,8.98393
1.292,0.2372,0.60323,1.53522,0.90485,-0.54583,2.30283,1.458,0.35247,0.0,9.8,8.97977
1.293,0.2378,0.60476,1.53906,0.90714,-0.5486,2.30859,1.45779,0.35335,0.0,9.8,8.97559
1.294,0.23841,0.60631,1.5429,0.90946,-0.55142,2.31435,1.45757,0.35424,0.0,9.8,8.97139
1.295,0.23902,0.60785,1.54675,0.91178,-0.55422,2.32012,1.45736,0.35513,0.0,9.8,8.96717
1.296,0.23963,0.6094,1.55062,0.9141,-0.55705,2.32593,1.45714,0.35601,0.0,9.8,8.96293
1.297,0.24024,0.61095,1.55449,0.91642,-0.55989,2.33174,1.45692,0.3569,0.0,9.8,8.95867
1.298,0.24085,0.61251,1.55837,0.91876,-0.56275,2.33756,1.4567,0.35779,0.0,9.8,8.95438
1.299,0.24146,0.61407,1.56226,0.9211,-0.56562,2.34339,1.45648,0.35868,0.0,9.8,8.95008
1.3,0.24208,0.61563,1.56616,0.92344,-0.5685,2.34924,1.45626,0.35958,0.0,9.8,8.94575
1.301,0.24269,0.6172,1.57007,0.9258,-0.5714,2.3551,1.45604,0.36047,0.0,9.8,8.9414
1.302,0.24331,0.61877,1.57399,0.92816,-0.57431,2.36098,1.45582,0.36137,0.0,9.8,8.93703
1.303,0.24393,0.62035,1.57792,0.93052,-0.57725,2.36688,1.45559,0.36228,0.0,9.8,8.93264
1.304,0.24455,0.62193,1.58186,0.9329,-0.5802,2.37279,1.45537,0.36318,0.0,9.8,8.92822
1.305,0.24517,0.62351,1.5858,0.93526,-0.58315,2.3787,1.45514,0.36408,0.0,9.8,8.92378
1.306,0.2458,0.6251,1.58976,0.93765,-0.58613,2.38464,1.45491,0.365,0.0,9.8,8.91932
1.307,0.24642,0.62669,1.59373,0.94004,-0.58911,2.3906,1.45469,0.3659,0.0,9.8,8.91484
1.308,0.24705,0.62829,1.5977,0.94244,-0.59212,2.39655,1.45446,0.36682,0.0,9.8,8.91033
1.309,0.24768,0.62989,1.60169,0.94483,-0.59514,2.40254,1.45423,0.36773,0.0,9.8,8.9058
1.31,0.24831,0.63149,1.60568,0.94724,-0.59817,2.40852,1.45399,0.36865,0.0,9.8,8.90125
1.311,0.24894,0.6331,1.60969,0.94965,-0.60122,2.41454,1.45376,0.36957,0.0,9.8,8.89668
1.312,0.24958,0.63471,1.6137,0.95206,-0.60429,2.42055,1.45352,0.3705,0.0,9.8,8.89208
1.313,0.25021,0.63633,1.61772,0.95449,-0.60737,2.42658,1.45329,0.37141,0.0,9.8,8.88746
1.314,0.25085,0.63795,1.62175,0.95692,-0.61047,2.43262,1.45305,0.37234,0.0,9.8,8.88282
1.315,0.25149,0.63957,1.6258,0.95936,-0.61357,2.4387,1.45281,0.37327,0.0,9.8,8.87815
1.316,0.25213,0.6412,1.62985,0.9618,-0.61671,2.44478,1.45257,0.3742,0.0,9.8,8.87346
1.317,0.25277,0.64283,1.63391,0.96424,-0.61985,2.45086,1.45234,0.37513,0.0,9.8,8.86874
1.318,0.25342,0.64446,1.63798,0.96669,-0.62299,2.45697,1.45209,0.37607,0.0,9.8,8.864
1.319,0.25406,0.6461,1.64206,0.96915,-0.62617,2.46309,1.45185,0.377,0.0,9.8,8.85924
1.32,0.25471,0.64775,1.64615,0.97162,-0.62937,2.46922,1.4516,0.37795,0.0,9.8,8.85446
1.321,0.25536,0.6494,1.65025,0.9741,-0.63258,2.47538,1.45136,0.37889,0.0,9.8,8.84964
1.322,0.25601,0.65105,1.65436,0.97658,-0.6358,2.48154,1.45111,0.37983,0.0,9.8,8.84481
